ot;periodo;serviciousuariots;paradero;punto;toc;varianza;n;fecha;IC
OT23;4;119I;T-20-177-OP-17;0;13.75;792.3299999999999;12;2019-09-03;15.92643224328663
OT23;4;119I;T-20-181-NS-7;0;28.416666666666668;667.4931083199999;12;2019-09-03;14.618029749029425
OT23;4;119I;T-20-203-NS-15;0;15.0;864.3599999999999;12;2019-09-03;16.634615955891498
OT23;4;119I;T-28-181-NS-5;0;17.9;690.60763333;10;2019-10-04;16.28814993853055
OT23;4;119I;T-29-12-OP-15;0;42.75;332.53849998;8;2019-10-04;12.636652550829906
OT23;4;119I;T-29-227-NS-40;0;24.0;308.60853333;5;2019-10-04;15.398380055320935
OT23;4;119I;T-29-239-NS-5;0;23.22222222222222;567.0361666599999;9;2019-10-04;15.557513861086386
OT23;4;119R;E-20-291-PO-20;0;5.769230769230769;92.51853333;13;2019-09-04;5.2287606829956
OT23;4;119R;T-28-235-SN-45;0;46.04545454545455;894.63260828;22;2019-10-04;12.498764717087496
OT23;4;119R;T-29-12-PO-25;0;13.13888888888889;2086.6773000000003;36;2019-10-10;14.922186609653872
OT23;4;120I;T-28-233-NS-20;0;30.23076923076923;688.55109373;13;2019-10-04;14.264366258060324
OT23;4;120I;T-29-12-PO-25;0;55.833333333333336;157.07260415000002;6;2019-10-04;10.02837737043104
OT23;4;120I;T-5-30-PO-6;0;34.36363636363637;532.64421873;11;2019-09-13;13.638868357059433
OT23;4;120I;T-7-51-NS-10;0;52.72727272727273;349.1170833;11;2019-10-03;11.041937359676762
OT23;4;120I;T-8-63-NS-10;0;43.5;383.90093747000003;12;2019-09-24;11.086004094445515
OT23;4;120R;E-7-51-SN-30;0;27.90909090909091;608.98067707;11;2019-10-03;14.583490569295726
OT23;4;120R;T-26-12-OP-15;0;2.5;67.6875;6;2019-10-10;6.5831641328467585
OT23;4;120R;T-26-12-OP-35;0;39.75;499.53374997;12;2019-10-04;12.645845345029173
OT23;4;120R;T-29-12-OP-15;0;32.0;513.3908854;10;2019-10-04;14.043654885223576
OT23;4;120R;T-29-238-SN-10;0;15.0;812.25;12;2019-10-04;16.125393018466248
OT23;4;120R;T-29-238-SN-17;0;36.333333333333336;551.89755206;12;2019-10-04;13.292133124501675
OT23;4;120R;T-5-26-SN-10;0;18.5;425.37833333000003;8;2019-09-13;14.29218932372035
OT23;4;120R;T-5-33-OP-15;0;16.444444444444443;513.5977083299999;9;2019-09-13;14.806293542951884
OT23;4;121I;E-20-290-OP-10;0;14.857142857142858;495.65999999999997;7;2019-09-04;16.492974504315463
OT23;4;121I;L-28-8-NS-80;0;19.142857142857142;474.51763332999997;7;2019-10-04;16.13738755720714
OT23;4;121I;L-29-12-NS-2;0;29.5;343.10289998999997;6;2019-10-04;14.821516457510816
OT23;4;121I;L-29-7-NS-10;0;19.833333333333332;402.48763333;6;2019-10-04;16.053018886388777
OT23;4;121R;E-20-291-PO-20;0;6.285714285714286;42.33763333;7;2019-09-04;4.820258620811128
OT23;4;121R;L-28-3-OP-15;0;41.0;573.9190333;13;2019-10-04;13.022960074497067
OT23;4;121R;L-28-8-SN-125;0;47.15384615384615;505.23042497000006;13;2019-10-04;12.218816512515417
OT23;4;121R;L-28-8-SN-5;0;35.30769230769231;655.1528666400001;13;2019-10-04;13.914119150329125
OT23;4;121R;L-29-24-SN-5;0;48.416666666666664;432.6802083;12;2019-10-04;11.769254749152132
OT23;4;121R;T-20-177-OP-10;0;59.875;222.65273331000003;8;2019-09-03;10.340108439250624
OT23;4;121R;T-29-238-SN-10;0;15.0;936.3899999999999;13;2019-10-04;16.634615955891498
OT23;4;121R;T-29-238-SN-17;0;32.714285714285715;749.03196664;14;2019-10-04;14.336469985530469
OT23;4;125I;L-28-3-OP-15;0;18.625;546.54763333;8;2019-10-04;16.200375721725283
OT23;4;125I;L-28-3-OP-30;0;18.625;546.54763333;8;2019-10-04;16.200375721725283
OT23;4;125I;L-29-7-NS-10;0;22.5;380.63853333;6;2019-10-04;15.611219200949295
OT23;4;125I;T-20-188-NS-30;0;12.0;576.24;10;2019-09-05;14.878452822790411
OT23;4;125I;T-20-201-NS-6;0;0.0;0.0;12;2019-09-04;0.0
OT23;4;125I;T-20-53-PO-85;0;9.0;216.09;5;2019-09-04;12.885118113544786
OT23;4;125I;T-28-233-NS-20;0;31.571428571428573;385.44053332000004;7;2019-10-04;14.544062867232663
OT23;4;125R;L-28-3-PO-14;0;32.2;254.24466666;5;2019-10-04;13.976453852398011
OT23;4;125R;T-29-238-SN-10;0;17.071428571428573;978.7276333299999;14;2019-10-04;16.38788767919014
OT23;4;125R;T-29-238-SN-17;0;33.857142857142854;727.18286664;14;2019-10-04;14.125826652129637
OT23;4;126R;E-32-254-SN-5;0;46.583333333333336;438.4275;12;2019-08-29;11.847162402870993
OT23;4;126R;T-31-254-SN-13;0;45.0;343.0656;13;2019-08-29;10.06869027064364
OT23;4;126R;T-31-254-SN-35;0;38.0;568.0896;12;2019-08-29;13.485711597094163
OT23;4;201EI;T-20-188-NS-13;0;17.727272727272727;1494.7342103100004;22;2019-09-03;16.155734898350126
OT23;4;201EI;T-20-188-NS-23;0;24.19047619047619;1343.39572274;21;2019-09-05;15.676474653013374
OT23;4;201EI;T-30-245-PO-5;0;14.488888888888889;3126.0478329999996;45;2019-10-15;16.336071440732894
OT23;4;201ER;L-30-30-NS-15;0;15.942307692307692;3800.5935413;52;2019-10-09;16.75637659809754
OT23;4;201ER;T-20-188-SN-60;0;15.75;299.1505333;4;2019-09-02;16.950049326810824
OT23;4;201ER;T-30-248-SN-28;0;19.357142857142858;1970.7635831300001;28;2019-10-09;16.443502169715426
OT23;4;201I;T-2-3-NS-38;0;34.26315789473684;847.4938875000003;19;2019-09-10;13.090238464757261
OT23;4;201I;T-25-228-NS-25;0;0.0;0.0;1;2019-08-27;0.0
OT23;4;201I;T-25-228-NS-30;0;17.583333333333332;731.9937000000002;12;2019-08-28;15.308023489660581
OT23;4;201I;T-25-228-NS-55;0;27.083333333333332;635.96281875;12;2019-08-28;14.268598285833827
OT23;4;201I;T-27-228-NS-25;0;23.416666666666668;675.2166187500002;12;2019-10-10;14.702358548290816
OT23;4;201I;T-3-12-OP-75;0;12.666666666666666;1232.4825000000003;21;2019-09-12;15.01539649826138
OT23;4;201I;T-30-273-OP-5;0;21.142857142857142;723.7050750000003;14;2019-10-09;14.092007400650912
OT23;4;201R;L-30-30-NS-15;0;14.90625;1964.4762;32;2019-10-09;15.35693223954576
OT23;4;201R;T-1-3-SN-38;0;24.214285714285715;697.4337375;14;2019-09-05;13.833864881875924
OT23;4;201R;T-2-3-SN-25;0;24.583333333333332;651.7742250000001;12;2019-09-10;14.44488335813066
OT23;4;201R;T-2-3-SN-70;0;17.071428571428573;705.2538750000001;14;2019-09-10;13.911206392689314
OT23;4;201R;T-25-228-SN-30;0;38.0;649.12546875;16;2019-08-28;12.484191004901959
OT23;4;201R;T-26-228-SN-10;0;35.64705882352941;729.9035250000001;17;2019-10-10;12.842936675441944
OT23;4;201R;T-3-10-SN-3;0;18.75;640.386375;12;2019-09-10;14.31813622124053
OT23;4;201R;T-30-248-SN-28;0;18.285714285714285;890.3053500000001;14;2019-10-09;15.630092387442886
OT23;4;201R;T-4-22-SN-15;0;14.0;843.2775000000004;13;2019-09-05;15.785911060182752
OT23;4;202CI;E-20-174-NS-10;0;1.75;104.5480333;12;2019-09-05;5.785266665744401
OT23;4;202CI;T-2-3-NS-10;0;13.785714285714286;941.7501665;14;2019-09-12;16.075330344587012
OT23;4;202CI;T-3-12-OP-75;0;12.294117647058824;1024.4376665;17;2019-09-12;15.215084890112102
OT23;4;202CR;L-2-17-SN-5;0;19.5;1182.4486081300001;14;2019-09-10;18.01288144831004
OT23;4;202CR;L-2-21-OP-20;0;20.625;1076.63729358;16;2019-09-10;16.077954291157752
OT23;4;202CR;T-1-3-SN-38;0;24.0;960.35546646;15;2019-09-05;15.682902707413012
OT23;4;202CR;T-3-10-SN-5;0;16.4;1208.0506998;15;2019-09-10;17.589480887454073
OT23;4;202CR;T-4-22-SN-15;0;16.4375;1275.0612331;16;2019-09-05;17.496919787988684
OT23;4;203EI;E-20-199-NS-25;0;16.785714285714285;1135.3101665000002;14;2019-09-04;17.650187242281596
OT23;4;203EI;L-27-21-OP-30;0;26.5;1214.1773143700002;18;2019-10-15;16.097590521710234
OT23;4;203EI;T-24-205-NS-30;0;16.0;1066.8671332000004;14;2019-10-11;17.10989016183564
OT23;4;203ER;E-22-205-SN-33;0;74.76923076923077;785.6364395600002;13;2019-10-11;15.236850437252688
OT23;4;203ER;L-23-45-PO-30;0;49.1764705882353;884.2965352900001;17;2019-10-15;14.136131366050583
OT23;4;203ER;T-20-190-SN-35;0;4.555555555555555;36.50540833;9;2019-09-04;3.947420770305142
OT23;4;203ER;T-21-205-SN-115;0;91.55555555555556;1466.5327374199999;18;2019-08-28;17.691542493005386
OT23;4;203ER;T-23-226-PO-5;0;60.833333333333336;1163.2739602899999;18;2019-10-11;15.756538758824442
OT23;4;203I;E-20-199-NS-25;0;21.535714285714285;2776.0002345800003;28;2019-09-04;19.515820048985283
OT23;4;203I;L-27-21-OP-30;0;25.71875;2360.16885559;32;2019-10-15;16.832654903893786
OT23;4;203I;T-24-205-NS-40;0;22.153846153846153;2407.1716701600003;26;2019-10-11;18.859185364662963
OT23;4;203I;T-3-19-NS-25;0;48.60606060606061;2389.5681454600003;33;2019-09-10;16.678569980484337
OT23;4;203I;T-3-19-NS-40;0;46.58064516129032;2501.60362659;31;2019-09-06;17.60696388246217
OT23;4;203I;T-4-19-NS-40;0;32.6551724137931;2714.80622636;29;2019-09-06;18.96384909204023
OT23;4;203I;T-4-19-NS-60;0;48.11666666666667;4256.61977636;60;2019-09-06;16.50869999569145
OT23;4;203R;L-23-45-PO-40;0;45.36363636363637;2277.9365954400005;33;2019-10-15;16.284330844768782
OT23;4;203R;T-20-190-SN-30;0;35.86206896551724;2174.66916407;29;2019-09-03;16.972806913018157
OT23;4;203R;T-21-205-SN-115;0;81.71428571428571;1692.6828478199996;21;2019-08-28;17.596821179629913
OT23;4;203R;T-22-205-SN-35;0;72.74285714285715;3146.61814131;35;2019-10-11;18.584208543550773
OT23;4;203R;T-23-226-PO-5;0;53.36842105263158;2845.58250996;38;2019-10-11;16.96093791648633
OT23;4;203R;T-3-19-SN-10;0;21.363636363636363;1852.56346821;22;2019-09-10;17.985862907339623
OT23;4;204EI;E-20-205-SN-65;0;21.470588235294116;1050.18130819;17;2019-09-03;15.40507271980603
OT23;4;204EI;L-21-1-PO-15;0;13.0;415.08553330000007;7;2019-08-29;15.093009662590164
OT23;4;204EI;T-33-267-NS-15;0;15.142857142857142;488.36803330000004;7;2019-10-18;16.371205718426484
OT23;4;204ER;T-21-211-SN-50;0;58.2;177.2537229;5;2019-08-29;11.66994346081111
OT23;4;204ER;T-33-265-OP-5;0;51.22222222222222;537.4156103600001;9;2019-10-11;15.145721100029744
OT23;4;204I;E-20-205-SN-65;0;19.964285714285715;3768.3656702100006;56;2019-09-03;16.07824259601795
OT23;4;204I;L-21-1-PO-15;0;24.17391304347826;1636.74872055;23;2019-08-29;16.53419892600062
OT23;4;204I;T-33-267-NS-15;0;20.25;1442.3369247900002;20;2019-10-18;16.644641074942506
OT23;4;204R;L-33-61-OP-5;0;34.421052631578945;1320.2600622100001;19;2019-10-11;16.338380798124486
OT23;4;204R;T-21-211-SN-50;0;52.22222222222222;1020.41940813;18;2019-08-29;14.75737705968745
OT23;4;205EI;E-20-205-SN-55;0;15.387096774193548;1863.56080806;31;2019-09-03;15.196620167786563
OT23;4;205EI;T-24-205-NS-45;0;17.416666666666668;1609.13794986;24;2019-10-11;16.04896718922822
OT23;4;205EI;T-34-217-PO-17;0;44.22222222222222;312.19917706;9;2019-10-17;11.543850496614569
OT23;4;205EI;T-34-217-PO-25;0;42.166666666666664;228.39812498999999;6;2019-10-15;12.09279563046792
OT23;4;205EI;T-34-270-NS-75;0;0.0;0.0;2;2019-10-15;0.0
OT23;4;205ER;E-22-205-SN-32;0;76.5;529.7331416100001;8;2019-10-11;15.94922739825105
OT23;4;205ER;T-21-205-SN-113;0;85.57142857142857;360.74269581;7;2019-08-28;14.070379933055394
OT23;4;205ER;T-23-217-OP-10;0;44.53846153846154;906.86324988;13;2019-10-11;16.37024942420527
OT23;4;205ER;T-23-217-OP-20;0;38.90909090909091;700.4114623800001;11;2019-10-11;15.639985683203772
OT23;4;205ER;T-34-217-OP-25;0;32.72727272727273;573.88655828;11;2019-10-17;14.157049648620127
OT23;4;205ER;T-34-236-SN-5;0;22.0;585.9250415299999;7;2019-10-16;17.931973198498373
OT23;4;205ER;T-34-270-SN-30;0;17.785714285714285;974.00343528;14;2019-10-15;16.348288676214157
OT23;4;205I;E-20-205-SN-55;0;11.6;1877.7631998000002;35;2019-09-03;14.356297879678035
OT23;4;205I;T-24-205-NS-45;0;23.903225806451612;1707.5768206700004;31;2019-10-11;14.546729057327159
OT23;4;205I;T-34-217-PO-17;0;43.38461538461539;713.6430374699999;13;2019-10-17;14.521949150655075
OT23;4;205I;T-34-217-PO-33;0;42.0625;739.2792457400001;16;2019-10-15;13.322948131032186
OT23;4;205I;T-34-270-NS-75;0;0.0;0.0;13;2019-10-15;0.0
OT23;4;205R;E-22-205-SN-32;0;55.42857142857143;765.25323532;14;2019-10-11;14.490876018095248
OT23;4;205R;T-21-205-SN-113;0;69.61538461538461;877.0386749300001;13;2019-08-28;16.098809735292875
OT23;4;205R;T-23-217-OP-10;0;50.72727272727273;549.53096866;11;2019-10-11;13.853382157451188
OT23;4;205R;T-23-217-OP-20;0;57.083333333333336;525.37854785;12;2019-10-11;12.968854451532975
OT23;4;205R;T-34-217-OP-25;0;44.75;127.18235831999999;4;2019-10-17;11.051965297200674
OT23;4;205R;T-34-236-SN-5;0;14.571428571428571;496.29356659999996;7;2019-10-16;16.503512030779387
OT23;4;205R;T-34-270-SN-37;0;19.0;1337.7570018800002;17;2019-10-15;17.386822762930024
OT23;4;206CI;L-23-22-NS-10;0;10.5;313.6440999;6;2019-10-11;14.170951357006347
OT23;4;206CI;T-24-205-NS-40;0;17.142857142857142;367.06236868;7;2019-10-11;14.193090851945675
OT23;4;206CR;L-23-22-SN-15;0;18.666666666666668;546.5696332;6;2019-10-11;18.706959056730376
OT23;4;206CR;T-21-205-SN-115;0;0.0;0.0;6;2019-08-28;0.0
OT23;4;206CR;T-22-205-SN-35;0;45.9;828.5955123499998;10;2019-10-11;17.841335488812934
OT23;4;206I;E-20-199-NS-25;0;18.266666666666666;1332.1397997000001;15;2019-09-04;18.47078459717313
OT23;4;206I;L-23-22-NS-10;0;14.090909090909092;765.9031998;11;2019-10-11;16.354853970476388
OT23;4;206I;T-24-205-NS-40;0;17.333333333333332;1274.1947997000002;15;2019-10-11;18.064600267793583
OT23;4;206R;L-23-22-SN-15;0;19.555555555555557;870.4512330999999;9;2019-10-11;19.27556154846211
OT23;4;206R;T-20-190-SN-35;0;0.0;0.0;12;2019-09-04;0.0
OT23;4;206R;T-21-205-SN-115;0;64.25;1288.0208040499997;20;2019-08-28;15.729050703774973
OT23;4;206R;T-22-205-SN-35;0;59.46153846153846;915.3229811199999;13;2019-10-11;16.446427632375627
OT23;4;207EI;E-20-199-NS-25;0;18.2;442.02159989999996;5;2019-09-04;18.428620014400643
OT23;4;207EI;T-20-194-OP-5;0;0.0;0.0;10;2019-09-04;0.0
OT23;4;207EI;T-24-205-NS-45;0;29.933333333333334;1153.91651635;15;2019-10-11;17.190861310999246
OT23;4;207ER;E-20-290-OP-5;0;2.8;66.27;5;2019-09-04;7.1355845170525445
OT23;4;207ER;E-22-205-SN-32;0;86.0909090909091;888.6231666000001;11;2019-10-11;17.6164560382165
OT23;4;207ER;T-20-190-SN-15;0;19.833333333333332;589.0101665;6;2019-09-03;19.419669820512745
OT23;4;207ER;T-21-205-SN-113;0;111.0;798.79881664;8;2019-08-28;19.585279976312005
OT23;4;207ER;T-23-205-SN-20;0;82.27777777777777;1370.15974366;18;2019-10-15;17.100366583536964
OT23;4;208CI;T-3-19-NS-25;0;45.1875;968.22793951;16;2019-09-10;15.24701702879455
OT23;4;208CI;T-3-19-NS-40;0;33.357142857142854;982.26982068;14;2019-09-06;16.41751621880094
OT23;4;208CR;T-3-19-SN-10;0;22.785714285714285;1027.6241685399998;14;2019-09-10;16.792262261153972
OT23;4;208I;E-20-199-NS-25;0;9.36;1874.5770181799999;50;2019-09-04;12.001145839494066
OT23;4;208I;T-20-190-SN-30;0;22.083333333333332;2200.1015764100002;24;2019-09-03;18.766004520516013
OT23;4;208I;T-3-19-NS-25;0;57.51851851851852;2181.31303092;27;2019-09-10;17.617049969111125
OT23;4;208I;T-3-19-NS-40;0;36.02127659574468;3714.3002720200006;47;2019-09-10;17.423911135423918
OT23;4;208I;T-4-19-NS-40;0;37.06896551724138;2742.86223889;29;2019-09-06;19.06158763959768
OT23;4;208I;T-4-19-NS-60;0;49.645833333333336;3305.1469535899996;48;2019-09-06;16.264130098235185
OT23;4;209EI;E-20-205-SN-55;0;18.789473684210527;1777.3165661000003;19;2019-09-03;18.956653213845193
OT23;4;209EI;L-34-40-PO-15;0;21.0;209.0960666;2;2019-10-16;20.040751600807788
OT23;4;209EI;L-34-45-NS-15;0;15.166666666666666;446.1840999;6;2019-10-16;16.90197640403749
OT23;4;209EI;T-24-205-NS-45;0;22.76;2104.79173699;25;2019-10-11;17.984179644143662
OT23;4;209ER;E-22-205-SN-32;0;84.4;248.54024790000003;5;2019-10-11;13.818771409446212
OT23;4;209ER;L-34-45-SN-20;0;67.44444444444444;574.64127289;9;2019-10-16;15.661495295200277
OT23;4;209ER;T-21-205-SN-113;0;97.33333333333333;856.83482496;12;2019-08-28;16.562046631697665
OT23;4;209ER;T-23-205-SN-20;0;70.6470588235294;867.74169786;17;2019-10-15;14.003185575598348
OT23;4;209ER;T-34-488-OP-5;0;36.90909090909091;772.22979148;11;2019-10-16;16.42226306780349
OT23;4;209I;E-20-205-SN-55;0;18.03846153846154;2322.5914993;26;2019-09-03;18.52489749137099
OT23;4;209I;L-34-40-PO-50;0;20.333333333333332;684.8689685799999;9;2019-10-16;17.09773418938222
OT23;4;209I;L-34-45-NS-15;0;18.375;731.8362331000001;8;2019-10-16;18.74640656591604
OT23;4;209I;T-24-205-NS-45;0;34.05555555555556;1523.18276208;18;2019-10-11;18.030004157894584
OT23;4;209R;E-22-205-SN-32;0;70.33333333333333;745.21864363;9;2019-10-11;17.83514614265579
OT23;4;209R;L-34-45-SN-10;0;47.13333333333333;1007.0778706699999;15;2019-10-16;16.059867886475843
OT23;4;209R;T-21-205-SN-113;0;70.44444444444444;482.76040414;9;2019-08-28;14.354915412670108
OT23;4;209R;T-23-205-SN-30;0;61.291666666666664;1294.40302486;24;2019-10-15;14.394123019919993
OT23;4;209R;T-34-488-OP-5;0;26.75;1011.61914976;12;2019-10-16;17.99591649448567
OT23;4;210I;T-20-53-PO-80;0;25.533333333333335;1673.4477706799998;30;2019-09-04;14.638666783379202
OT23;4;210I;T-21-134-NS-35;0;23.944444444444443;1076.51139159;18;2019-08-29;15.157554335732224
OT23;4;210I;T-33-134-NS-5;0;34.5;358.58657498;8;2019-10-18;13.122243455499367
OT23;4;210I;T-34-270-NS-75;0;3.111111111111111;124.215;9;2019-10-15;7.2815165087134615
OT23;4;210I;T-7-48-PO-55;0;2.739130434782609;290.87053330000003;23;2019-10-03;6.970148275901717
OT23;4;210R;T-31-134-SN-25;0;61.333333333333336;964.09366026;21;2019-08-28;13.280243481084826
OT23;4;210R;T-34-236-SN-3;0;19.0;646.9551665;7;2019-10-16;18.842743838814982
OT23;4;210VI;L-33-14-PO-30;0;14.1;650.8610666000001;10;2019-10-18;15.81248833501723
OT23;4;210VI;L-34-54-NS-95;0;13.0;415.0855333;7;2019-10-16;15.09300966259016
OT23;4;210VI;T-20-53-PO-80;0;18.5;1227.1304666;18;2019-09-04;16.18322931736322
OT23;4;210VI;T-21-134-NS-35;0;22.9;554.01944371;10;2019-08-29;14.588766551550327
OT23;4;210VI;T-33-134-NS-5;0;21.0;229.84040833;4;2019-10-18;14.857278625647835
OT23;4;210VI;T-7-48-PO-55;0;0.0;0.0;9;2019-10-03;0.0
OT23;4;210VR;L-33-14-OP-65;0;60.333333333333336;602.1571957599999;12;2019-10-18;13.884184897548048
OT23;4;210VR;L-34-66-SN-26;0;11.083333333333334;624.1815999;12;2019-10-16;14.135817492501804
OT23;4;210VR;T-31-134-SN-25;0;67.16666666666667;157.47575415;6;2019-08-28;10.041238777682763
OT23;4;211CI;T-27-228-NS-25;0;15.2;1048.4738416599998;20;2019-10-10;14.191224595011267
OT23;4;211CI;T-30-251-PO-15;0;13.473684210526315;1073.3465999999999;19;2019-10-09;14.731577788367979
OT23;4;211CI;T-30-273-OP-5;0;15.5;1273.89213333;20;2019-10-09;15.642544581046472
OT23;4;211CR;T-30-248-SN-28;0;17.0;1292.91923333;21;2019-10-09;15.3791425340893
OT23;4;211I;E-33-12-NS-30;0;14.529411764705882;1221.6205333;17;2019-10-18;16.614978077423146
OT23;4;211I;L-30-51-NS-115;0;16.6875;1149.8804083300001;16;2019-10-16;16.61584442753461
OT23;4;211I;L-30-51-NS-56;0;25.3125;991.71243332;16;2019-10-16;15.430818359378481
OT23;4;211I;T-26-12-OP-10;0;39.0;908.76152703;18;2019-10-10;13.926589839899885
OT23;4;211I;T-26-12-OP-15;0;18.4;723.3618749999999;10;2019-10-10;16.669933950079106
OT23;4;211I;T-27-228-NS-25;0;21.25;760.9783333299999;12;2019-10-10;15.608155895024158
OT23;4;211I;T-30-251-PO-15;0;20.166666666666668;816.1446999599999;12;2019-10-09;16.16400703045281
OT23;4;211I;T-30-273-OP-5;0;27.6875;976.8445187;16;2019-10-09;15.314710867002027
OT23;4;211I;T-33-12-NS-20;0;15.444444444444445;1379.3080333;18;2019-10-18;17.15735951700753
OT23;4;211R;T-26-12-PO-25;0;37.35294117647059;788.63786248;17;2019-10-10;13.349666690051869
OT23;4;211R;T-30-248-SN-28;0;19.055555555555557;1427.17796653;18;2019-10-09;17.452549759946965
OT23;4;211R;T-33-12-SN-20;0;40.11764705882353;757.73084578;17;2019-10-18;13.085463009966547
OT23;4;212R;E-31-12-SN-5;0;68.76470588235294;1284.3468978300002;17;2019-08-29;17.036202011674206
OT23;4;212R;L-23-21-PO-55;0;19.055555555555557;1698.1710994999999;18;2019-10-15;19.03752740690987
OT23;4;212R;T-21-89-PO-27;0;70.0;1493.2656081799998;19;2019-08-28;17.3759197566243
OT23;4;212R;T-21-89-PO-35;0;56.857142857142854;855.2309936500001;14;2019-08-28;15.319118272849781
OT23;4;212R;T-22-205-SN-35;0;61.2;1647.2284226400002;20;2019-10-11;17.787625907374238
OT23;4;212R;T-23-205-SN-35;0;52.2972972972973;2009.97028934;37;2019-10-15;14.446080421859262
OT23;4;212R;T-31-254-SN-13;0;56.8125;1031.77324784;16;2019-08-29;15.739401411946515
OT23;4;212R;T-31-254-SN-35;0;43.5;1337.13349971;16;2019-08-29;17.917749671216278
OT23;4;213EI;E-34-270-NS-65;0;15.25;583.8222000000001;12;2019-10-16;13.671172113611915
OT23;4;213EI;T-21-134-NS-35;0;13.0;681.21;12;2019-08-29;14.767465185332249
OT23;4;213EI;T-33-134-NS-5;0;13.0;340.60499999999996;6;2019-10-18;14.767465185332247
OT23;4;213ER;L-34-6-PO-35;0;33.03448275862069;1013.2998750000002;29;2019-10-16;11.585801059918127
OT23;4;213ER;T-31-134-SN-20;0;50.23076923076923;312.29754375;13;2019-08-28;9.606577250349005
OT23;4;214I;L-1-13-OP-20;0;47.166666666666664;193.17901875000004;6;2019-09-05;11.12142465716511
OT23;4;214I;L-2-17-SN-5;0;14.0;389.20500000000004;6;2019-09-10;15.78591106018275
OT23;4;214I;L-2-4-SN-50;0;19.6;297.59767500000004;5;2019-09-10;15.121185325760676
OT23;4;214I;T-25-228-SN-30;0;35.25;366.0328875;8;2019-08-28;13.257789882838692
OT23;4;214I;T-26-212-PO-5;0;31.3;497.20884375;10;2019-08-28;13.820555322236512
OT23;4;214I;T-26-227-SN-20;0;36.4;434.7564000000001;10;2019-10-10;12.92346774762873
OT23;4;214I;T-3-10-SN-5;0;18.666666666666668;362.46517500000004;6;2019-09-10;15.233987310615696
OT23;4;214I;T-4-22-SN-20;0;22.142857142857142;404.3587687500001;7;2019-09-05;14.896714144065463
OT23;4;214R;E-20-199-NS-25;0;14.0;518.94;8;2019-09-04;15.785911060182746
OT23;4;214R;L-25-13-NS-10;0;14.0;324.33750000000003;5;2019-08-28;15.785911060182745
OT23;4;214R;T-2-3-NS-10;0;31.6;260.20618333000004;5;2019-09-12;14.13936401596994
OT23;4;214R;T-20-131-PO-5;0;53.125;241.52313333;8;2019-09-05;10.769373641260016
OT23;4;214R;T-25-228-NS-30;0;14.0;583.8075000000001;9;2019-08-28;15.78591106018275
OT23;4;214R;T-3-10-NS-10;0;12.923076923076923;778.4100000000003;13;2019-09-12;15.16661276519022
OT23;4;216I;L-19-21-SN-25;0;66.02941176470588;2833.25236007;34;2019-08-29;17.892014540213275
OT23;4;216I;L-23-19-SN-5;0;16.17391304347826;1831.1160995000002;23;2019-10-15;17.488400637639053
OT23;4;216I;T-23-205-SN-35;0;52.0;3397.0494766100005;53;2019-10-15;15.69166661984621
OT23;4;216R;L-18-16-NS-30;0;25.375;2163.93287852;24;2019-08-29;18.61111288330446
OT23;4;216R;L-22-29-OP-7;0;24.91304347826087;2191.7413701900005;23;2019-10-11;19.13316452350633
OT23;4;216R;L-23-14-OP-35;0;18.869565217391305;2136.0301994;23;2019-10-15;18.888429416622785
OT23;4;216R;L-23-36-NS-20;0;15.761904761904763;1636.4200329;21;2019-10-15;17.30190080169922
OT23;4;216R;L-23-36-NS-30;0;16.25;2207.2923661;28;2019-10-15;17.40231342749923
OT23;4;216R;T-19-12-NS-10;0;21.333333333333332;2313.90226808;24;2019-08-30;19.245223382543664
