periodo;serviciousuariots;servicio;sentido;id_punto;paradero;observacion
4;F25eR;F25e;R;467_PM_SO;L-34-45-5-NS;
4;F26I;F26;I;404_PM_NP;L-34-24-25-SN;
4;F26I;F26;I;100_PM_NP;L-34-118-5-PO;
4;F26R;F26;R;410_PM_SP;L-34-70-65-OP;
4;F27I;F27;I;404_PM_NP;L-34-24-25-SN;
4;F27I;F27;I;53_PM_NO;T-34-313-SN-5;
4;F27I;F27;I;102_PM_NO;T-34-217-PO-33;
4;F27I;F27;I;403_PM_NO;L-34-41-60-PO;
4;F27I;F27;I;1_PM_NO;L-34-41-120-PO;
4;F27R;F27;R;52_PM_SP;L-34-35-40-OP;
4;F27R;F27;R;481_PM_NP;L-34-41-45-OP;
4;F29I;F29;I;401_PM_NO;T-34-444-PO-5;
4;F29I;F29;I;410_PM_SP;L-34-70-65-OP;
4;F29I;F29;I;412_PM_SP;L-34-32-30-NS;
4;F29I;F29;I;97_PM_NO;T-34-270-NS-75;
4;F29I;F29;I;96_PM_NO;T-34-270-NS-75;
4;F29I;F29;I;422_PM_NO;L-34-78-5-SN;
4;F29R;F29;R;407_PM_SP;L-34-2-5-OP;
4;F29R;F29;R;408_PM_NP;L-34-76-20-SN;
4;F29R;F29;R;413_PM_SO;L-34-103-10-OP;
4;F29R;F29;R;418_PM_SP;L-34-103-10-OP;
4;F29R;F29;R;100_PM_NP;T-34-270-SN-10;
4;G01I;G01;I;90_PM_SO;L-27-17-5-SN;
4;G01I;G01;I;92_PM_SO;L-26-10-20-PO;
4;G01I;G01;I;93_PM_SO;L-26-10-80-PO;
4;G01I;G01;I;95_PM_SO;T-24-205-NS-40;
4;G01I;G01;I;88_PM_SO;L-33-58-3-PO;
4;G01R;G01;R;74_PM_NP;T-22-205-SN-35;
4;G01R;G01;R;94_PM_NP;L-24-5-15-OP;
4;G01R;G01;R;91_PM_NP;L-26-10-25-OP;
4;G01R;G01;R;105_PM_NP;L-26-6-10-NS;
4;G01cI;G01c;I;90_PM_SO;L-27-17-5-SN;
4;G01cI;G01c;I;92_PM_SO;L-26-10-20-PO;
4;G01cI;G01c;I;93_PM_SO;L-26-10-80-PO;
4;G01cR;G01c;R;94_PM_NP;L-24-5-15-OP;
4;G01cR;G01c;R;91_PM_NP;L-26-10-25-OP;
4;G01cR;G01c;R;105_PM_NP;L-26-6-10-NS;
4;G02I;G02;I;151_PM_SO;T-30-245-PO-5;
4;G02I;G02;I;150_PM_SP;L-30-51-56-NS;
4;G02I;G02;I;152_PM_SP;L-30-51-115-NS;
4;G04I;G04;I;71_PM_SO;L-26-35-10-PO;
4;G04I;G04;I;70_PM_SP;L-26-35-15-PO;
4;G04I;G04;I;78_PM_SO;L-23-45-40-PO;
4;G04I;G04;I;86_PM_SP;T-23-226-PO-5;
4;G04R;G04;R;72_PM_NO;L-27-11-20-SN;
4;G05I;G05;I;103_PM_SP;L-23-20-5-SN;
4;G05I;G05;I;156_PM_SP;T-23-216-OP-15;
4;G05I;G05;I;61_PM_SP;L-23-36-30-NS;
4;G05R;G05;R;144_PM_SP;T-27-228-NS-25;
4;G05R;G05;R;87_PM_SO;L-27-13-25-PO;
4;G05R;G05;R;60_PM_NO;L-23-36-25-SN;
4;G07I;G07;I;115_PM_NP;T-30-273-OP-5;
4;G07I;G07;I;146_PM_SP;T-30-251-PO-15;
4;G07I;G07;I;150_PM_SP;L-30-29-25-PO;
4;G07R;G07;R;147_PM_NP;L-30-7-15-SN;
4;G07R;G07;R;113_PM_NO;T-30-248-SN-30;
4;G08I;G08;I;113_PM_NO;T-30-248-SN-30;
4;G08I;G08;I;72_PM_NO;L-27-30-5-OP;
4;G08R;G08;R;71_PM_SO;L-26-35-10-PO;
4;G08R;G08;R;115_PM_NP;T-30-273-OP-5;
4;G08R;G08;R;145_PM_SP;T-30-252-NS-20;
4;G08vI;G08v;I;510_PM_SO;L-30-16-25-PO;
4;G08vI;G08v;I;72_PM_NO;L-27-30-5-OP;
4;G08vR;G08v;R;71_PM_SO;L-26-35-10-PO;
4;G08vR;G08v;R;73_PM_NP;T-27-224-NS-25;
4;G08vR;G08v;R;114_PM_NP;L-30-16-20-OP;
4;G08vR;G08v;R;145_PM_SP;T-30-252-NS-20;
4;G08vR;G08v;R;150_PM_SP;L-30-14-5-OP;
4;G09I;G09;I;40_PM_NP;L-29-24-35-SN;
4;G09R;G09;R;39_PM_SO;T-29-239-SN-15;
4;G09R;G09;R;151_PM_SO;L-30-16-5-PO;
4;G09R;G09;R;510_PM_SO;L-30-16-25-PO;
4;G09R;G09;R;162_PM_NO;T-30-272-PO-5;
4;G11I;G11;I;65_PM_NO;L-23-22-15-SN;
4;G11I;G11;I;78_PM_SO;L-23-9-5-SN;
4;G11R;G11;R;82_PM_SP;L-26-7-10-NS;
4;G11R;G11;R;81_PM_SO;L-26-19-5-PO;
4;G11R;G11;R;85_PM_SO;E-24-12-PO-20;
4;G11R;G11;R;67_PM_SO;L-27-24-45-NS;
4;G11R;G11;R;64_PM_SP;L-23-22-10-NS;
4;G12I;G12;I;82_PM_SP;L-26-37-5-OP;
4;G12I;G12;I;91_PM_NP;L-26-7-25-NS;
4;G12I;G12;I;12_PM_NP;T-26-12-OP-35;
4;G12I;G12;I;24_PM_SO;T-29-12-PO-25;
4;G12R;G12;R;25_PM_NO;L-26-11-2-OP;
4;G12R;G12;R;106_PM_NO;T-26-227-SN-20;
4;G13I;G13;I;71_PM_SO;L-26-35-10-PO;
4;G13I;G13;I;70_PM_SP;L-26-35-15-PO;
4;G13I;G13;I;67_PM_SO;L-27-13-70-PO;
4;G13I;G13;I;64_PM_SP;L-23-22-10-NS;
4;G13I;G13;I;63_PM_SO;L-23-21-55-PO;
4;G13I;G13;I;60_PM_NO;L-23-36-25-SN;
4;G13R;G13;R;61_PM_SP;L-23-36-30-NS;
4;G13R;G13;R;62_PM_NP;L-23-14-35-OP;
4;G13R;G13;R;65_PM_NO;L-23-22-15-SN;
4;G14I;G14;I;114_PM_NP;L-30-16-20-OP;
4;G14I;G14;I;76_PM_SO;L-30-58-15-PO;
4;G14R;G14;R;161_PM_NP;L-30-36-10-SN;
4;G14R;G14;R;151_PM_SO;L-30-39-5-SN;
4;G14R;G14;R;510_PM_SO;L-30-16-25-PO;
4;G15I;G15;I;144_PM_SP;T-27-228-NS-25;
4;G15I;G15;I;88_PM_SO;L-23-23-20-NS;
4;G15R;G15;R;68_PM_NP;L-27-21-30-OP;
4;G15R;G15;R;160_PM_NP;L-27-21-0-OP;
4;G16I;G16;I;71_PM_SO;L-26-35-10-PO;
4;G16I;G16;I;70_PM_SP;L-26-35-15-PO;
4;G16I;G16;I;68_PM_NP;L-27-11-70-NS;
4;G16I;G16;I;87_PM_SO;L-27-13-30-OP;
4;G16R;G16;R;73_PM_NP;T-27-224-NS-25;
4;G16R;G16;R;72_PM_NO;L-27-11-20-SN;
4;G18I;G18;I;69_PM_NP;L-26-11-20-OP;
4;G18I;G18;I;74_PM_NP;L-24-19-35-PO;
4;G18R;G18;R;82_PM_SP;L-26-7-10-NS;
4;G18R;G18;R;92_PM_SO;L-26-7-25-NS;
4;G18R;G18;R;71_PM_SO;L-26-35-10-PO;
4;G18R;G18;R;78_PM_SO;L-23-45-40-PO;
4;G18R;G18;R;86_PM_SP;T-23-226-PO-5;
4;G18R;G18;R;134_PM_SO;L-23-15-41-PO;
4;G18R;G18;R;88_PM_SO;L-23-3-15-NS;
4;G22I;G22;I;107_PM_NO;L-27-22-22-SN;
4;G22R;G22;R;145_PM_SP;T-30-251-PO-5;
4;G22yI;G22y;I;107_PM_NO;L-27-22-22-SN;
4;G23I;G23;I;63_PM_SO;L-23-21-55-PO;
4;G23I;G23;I;60_PM_NO;L-23-36-25-SN;
4;G23R;G23;R;103_PM_SP;L-23-20-5-SN;
4;G23R;G23;R;62_PM_NP;L-23-14-35-OP;
4;G23R;G23;R;73_PM_NP;L-23-26-5-OP;
4;H02I;H02;I;509_PM_SO;T-21-134-NS-35;
4;H02I;H02;I;142_PM_SP;L-25-16-10-OP;
4;H02R;H02;R;517_PM_SO;L-25-29-5-PO;
4;H02R;H02;R;500_PM_NO;T-25-228-SN-30;
4;H02R;H02;R;516_PM_NP;L-21-18-45-PO;
4;H03I;H03;I;80_PM_NP;L-25-11-15-OP;
4;H03I;H03;I;84_PM_NP;L-25-11-10-OP;
4;H03I;H03;I;197_PM_NP;L-28-11-30-OP;
4;H03I;H03;I;38_PM_NO;L-29-7-10-NS;
4;H03I;H03;I;39_PM_SO;T-29-239-NS-5;
4;H03I;H03;I;200_PM_SO;L-12-6-5-SN;
4;H03R;H03;R;40_PM_NP;L-29-1-15-OP;
4;H03R;H03;R;15_PM_NO;T-29-238-SN-10;
4;H03R;H03;R;16_PM_NO;T-29-238-SN-17;
4;H03R;H03;R;199_PM_SO;L-29-22-20-PO;
4;H03R;H03;R;198_PM_SO;L-29-22-35-PO;
4;H03R;H03;R;83_PM_SO;T-26-212-PO-5;
4;H03R;H03;R;81_PM_SO;L-26-19-5-PO;
4;H03R;H03;R;82_PM_SP;L-26-7-5-NS;
4;H04I;H04;I;58_PM_NP;L-21-13-5-SN;
4;H04I;H04;I;37_PM_SP;L-28-3-30-OP;
4;H04I;H04;I;26_PM_NP;L-28-3-15-OP;
4;H04R;H04;R;201_PM_NO;L-28-21-5-SN;
4;H05I;H05;I;509_PM_SO;T-21-134-NS-35;
4;H05I;H05;I;142_PM_SP;L-25-16-5-OP;
4;H05I;H05;I;84_PM_NP;L-25-13-10-NS;
4;H05I;H05;I;197_PM_NP;L-28-11-30-OP;
4;H05R;H05;R;198_PM_SO;L-29-22-35-PO;
4;H05R;H05;R;83_PM_SO;T-26-212-PO-5;
4;H05R;H05;R;516_PM_NP;T-31-134-SN-25;
4;H05cI;H05c;I;209_PM_NO;L-28-4-15-PO;
4;H05cI;H05c;I;210_PM_SO;T-28-89-PO-30;
4;H05cR;H05c;R;211_PM_NP;L-25-38-5-NS;
4;H05cR;H05c;R;208_PM_SP;T-28-89-OP-8;
4;H06I;H06;I;15_PM_NO;T-29-238-SN-10;
4;H06I;H06;I;199_PM_SO;L-29-24-5-SN;
4;H06I;H06;I;209_PM_NO;L-28-8-125-SN;
4;H06R;H06;R;208_PM_SP;L-28-8-80-NS;
4;H06R;H06;R;13_PM_NP;T-29-12-OP-15;
4;H07IPM;H07;I;37_PM_SP;T-28-181-NS-5;
4;H07IPM;H07;I;26_PM_NP;L-28-3-15-OP;
4;H07IPM;H07;I;17_PM_SO;T-28-233-NS-20;
4;H07IPM;H07;I;199_PM_SO;L-28-12-35-NS;
4;H07IPM;H07;I;198_PM_SO;L-29-22-35-PO;
4;H07IPM;H07;I;83_PM_SO;T-26-212-PO-5;
4;H07IPM;H07;I;81_PM_SO;L-26-19-5-PO;
4;H07IPM;H07;I;82_PM_SP;L-26-7-5-NS;
4;H07R;H07;R;80_PM_NP;L-25-11-15-OP;
4;H07R;H07;R;84_PM_NP;L-25-11-10-OP;
4;H07R;H07;R;197_PM_NP;L-28-11-30-OP;
4;H07R;H07;R;201_PM_NO;L-28-21-5-SN;
4;H07R;H07;R;202_PM_SO;T-20-400-PO-35;
4;H07R;H07;R;203_PM_NO;L-20-21-20-NS;
4;H08I;H08;I;199_PM_SO;L-29-22-20-PO;
4;H08I;H08;I;198_PM_SO;L-29-22-35-PO;
4;H08I;H08;I;83_PM_SO;T-26-212-PO-5;
4;H08I;H08;I;81_PM_SO;L-26-19-5-PO;
4;H08R;H08;R;80_PM_NP;L-25-11-15-OP;
4;H08R;H08;R;84_PM_NP;L-25-11-10-OP;
4;H08R;H08;R;197_PM_NP;L-28-11-30-OP;
4;H08R;H08;R;38_PM_NO;L-29-7-10-NS;
4;H09I;H09;I;209_PM_NO;L-28-16-5-PO;
4;H09I;H09;I;516_PM_NP;L-21-18-45-PO;
4;H09R;H09;R;208_PM_SP;L-28-8-80-NS;
4;H12I;H12;I;40_PM_NP;L-29-24-35-SN;
4;H12I;H12;I;15_PM_NO;T-29-238-SN-10;
4;H12R;H12;R;17_PM_SO;T-28-233-NS-20;
4;H12R;H12;R;13_PM_NP;L-29-12-2-NS;
4;H12R;H12;R;38_PM_NO;L-29-7-10-NS;
4;H12R;H12;R;39_PM_SO;T-29-239-NS-5;
4;H13I;H13;I;209_PM_NO;L-28-8-125-SN;
4;H13I;H13;I;203_PM_NO;T-20-200-SN-10;
4;H13I;H13;I;204_PM_SP;L-20-29-5-SN;
4;H13RPM;H13;R;208_PM_SP;L-28-8-80-NS;
4;H13RPM;H13;R;198_PM_SO;L-29-22-35-PO;
4;H14I;H14;I;500_PM_NO;T-25-228-SN-30;
4;H14R;H14;R;142_PM_SP;T-25-228-NS-30;
4;H14R;H14;R;521_PM_SO;L-21-37-30-SN;
4;H14R;H14;R;522_PM_SO;L-21-9-5-PO;
4;I01I;I01;I;279_PM_NO;L-13-69-25-PO;
4;I01I;I01;I;533_PM_SO;L-13-56-5-SN;
4;I01I;I01;I;202_PM_SO;T-20-400-PO-35;
4;I01RPM;I01;R;37_PM_SP;T-28-181-NS-5;
4;I01RPM;I01;R;26_PM_NP;L-28-3-15-OP;
4;I01RPM;I01;R;543_PM_SP;T-12-55-NS-10;
4;I01RPM;I01;R;514_PM_NP;T-12-90-OP-5;
4;I01RPM;I01;R;540_PM_SP;L-12-32-90-NS;
4;I01RPM;I01;R;537_PM_SO;L-13-73-10-NS;
4;I02I;I02;I;269_PM_SO;L-13-65-125-PO;
4;I02I;I02;I;271_PM_NO;T-13-364-SN-20;
4;I02R;I02;R;217_PM_SP;L-13-31-25-OP;
4;I02R;I02;R;213_PM_NO;L-13-31-25-OP;
4;I02R;I02;R;270_PM_SO;L-13-68-20-PO;
4;I02R;I02;R;272_PM_SP;L-13-15-105-OP;
4;I03IPM;I03;I;277_PM_NP;T-13-93-PO-10;
4;I03IPM;I03;I;532_PM_SO;T-13-97-SN-15;
4;I03IPM;I03;I;541_PM_NO;T-13-278-PO-5;
4;I03IPM;I03;I;228_PM_NP;L-13-49-5-SN;
4;I03IPM;I03;I;234_PM_NO;L-7-23-5-SN;
4;I03R;I03;R;238_PM_NP;T-7-53-OP-40;
4;I03R;I03;R;225_PM_SP;L-7-8-20-NS;
4;I03R;I03;R;233_PM_SP;L-13-72-55-OP;
4;I03R;I03;R;540_PM_SP;L-13-32-18-NS;
4;I03R;I03;R;278_PM_SP;T-13-93-OP-5;
4;I03R;I03;R;530_PM_SO;L-13-64-15-OP;
4;I03cI;I03c;I;228_PM_NP;L-13-49-5-SN;
4;I03cI;I03c;I;226_PM_SO;T-13-108-PO-15;
4;I03cI;I03c;I;234_PM_NO;L-7-23-5-SN;
4;I03cI;I03c;I;236_PM_NO;T-7-53-PO-5;
4;I03cI;I03c;I;238_PM_NP;T-7-53-PO-37;
4;I04I;I04;I;239_PM_NP;L-13-3-70-OP;
4;I04I;I04;I;218_PM_NO;L-13-14-40-PO;
4;I04I;I04;I;219_PM_NP;T-13-92-SN-15;
4;I04I;I04;I;273_PM_NP;L-12-25-20-SN;
4;I04I;I04;I;222_PM_NP;T-7-48-PO-50;
4;I04R;I04;R;221_PM_SP;T-7-48-OP-5;
4;I04R;I04;R;227_PM_SP;T-13-375-NS-15;
4;I04R;I04;R;540_PM_SP;T-13-98-OP-20;
4;I04R;I04;R;539_PM_SO;E-13-278-OP-30;
4;I04R;I04;R;243_PM_SP;L-13-101-30-NS;
4;I04R;I04;R;244_PM_SP;L-13-14-55-OP;
4;I04R;I04;R;245_PM_SP;L-13-14-50-OP;
4;I04cI;I04c;I;239_PM_NP;L-13-3-70-OP;
4;I04cI;I04c;I;218_PM_NO;L-13-14-40-PO;
4;I04cI;I04c;I;219_PM_NP;T-13-92-SN-15;
4;I04cR;I04c;R;539_PM_SO;E-13-278-OP-30;
4;I04cR;I04c;R;243_PM_SP;L-13-101-30-NS;
4;I04cR;I04c;R;244_PM_SP;L-13-14-55-OP;
4;I04cR;I04c;R;245_PM_SP;L-13-14-50-OP;
4;I04eI;I04e;I;218_PM_NO;L-13-95-5-SN;
4;I04eI;I04e;I;219_PM_NP;L-13-95-5-SN;
4;I05I;I05;I;528_PM_SO;T-13-94-PO-10;
4;I05I;I05;I;541_PM_NO;T-13-278-PO-5;
4;I05I;I05;I;240_PM_NO;T-13-88-PO-5;
4;I05I;I05;I;241_PM_SO;T-12-12-PO-15;
4;I05I;I05;I;15_PM_NO;T-29-238-SN-10;
4;I05I;I05;I;83_PM_SO;T-26-212-PO-5;
4;I05I;I05;I;81_PM_SO;L-26-19-5-PO;
4;I05I;I05;I;82_PM_SP;L-26-7-5-NS;
4;I05R;I05;R;80_PM_NP;L-25-11-15-OP;
4;I05R;I05;R;84_PM_NP;L-25-11-10-OP;
4;I05R;I05;R;242_PM_SP;T-12-12-OP-18;
4;I05R;I05;R;540_PM_SP;T-13-98-OP-20;
4;I05R;I05;R;272_PM_SP;L-13-15-105-OP;
4;I07I;I07;I;529_PM_NP;L-13-40-60-PO;
4;I07I;I07;I;232_PM_NO;T-13-54-NS-20;
4;I07R;I07;R;259_PM_SO;T-13-12-NS-25;
4;I07R;I07;R;215_PM_SP;T-13-12-NS-25;
4;I07R;I07;R;272_PM_SP;L-13-15-105-OP;
4;I08IPMTPM;I08;I;217_PM_SP;L-13-31-25-OP;
4;I08IPMTPM;I08;I;213_PM_NO;L-13-31-25-OP;
4;I08IPMTPM;I08;I;214_PM_NO;L-13-46-15-PO;
4;I08IPMTPM;I08;I;258_PM_NO;L-13-45-10-PO;
4;I08IPMTPM;I08;I;259_PM_SO;L-13-10-5-PO;
4;I08IPMTPM;I08;I;215_PM_SP;L-13-10-5-PO;
4;I08IPMTPM;I08;I;234_PM_NO;T-7-54-PO-25;
4;I08IPMTPM;I08;I;236_PM_NO;E-7-53-PO-25;
4;I08RPMTPM;I08;R;222_PM_NP;L-7-31-10-NS;
4;I08RPMTPM;I08;R;267_PM_SP;E-9-53-OP-5;
4;I08RPMTPM;I08;R;268_PM_SP;T-13-54-NS-5;
4;I08RPMTPM;I08;R;216_PM_SP;I-13-54-NS-51;
4;I08cI;I08c;I;214_PM_NO;L-13-102-15-NS;
4;I08cI;I08c;I;258_PM_NO;L-13-45-10-PO;
4;I08cI;I08c;I;259_PM_SO;L-13-10-5-PO;
4;I08cI;I08c;I;215_PM_SP;L-13-10-5-PO;
4;I09I;I09;I;528_PM_SO;T-13-94-PO-10;
4;I09I;I09;I;541_PM_NO;T-13-278-PO-5;
4;I09I;I09;I;234_PM_NO;T-7-54-PO-25;
4;I09I;I09;I;236_PM_NO;E-7-53-PO-25;
4;I09I;I09;I;251_PM_NO;T-20-53-PO-80;
4;I09I;I09;I;257_PM_NO;T-20-53-PO-80;
4;I09R;I09;R;267_PM_SP;T-7-53-OP-48;
4;I09R;I09;R;268_PM_SP;T-13-54-NS-5;
4;I09R;I09;R;272_PM_SP;L-13-15-105-OP;
4;I09eI;I09e;I;528_PM_SO;T-13-94-PO-10;
4;I09eI;I09e;I;529_PM_NP;L-13-40-60-PO;
4;I09eI;I09e;I;234_PM_NO;T-7-54-PO-5;
4;I09eI;I09e;I;236_PM_NO;E-7-53-PO-25;
4;I09eI;I09e;I;251_PM_NO;T-20-53-PO-80;
4;I09eR;I09e;R;267_PM_SP;T-7-53-OP-48;
4;I09eR;I09e;R;268_PM_SP;T-7-54-OP-25;
4;I09eR;I09e;R;215_PM_SP;T-13-54-NS-25;
4;I09eR;I09e;R;272_PM_SP;L-13-15-105-OP;
4;I10I;I10;I;277_PM_NP;T-13-93-PO-10;
4;I10I;I10;I;532_PM_SO;T-13-97-SN-15;
4;I10I;I10;I;533_PM_SO;T-13-104-PO-33;
4;I10I;I10;I;541_PM_NO;T-13-278-PO-5;
4;I10I;I10;I;270_PM_SO;L-13-68-20-PO;
4;I10I;I10;I;228_PM_NP;L-13-49-5-SN;
4;I10I;I10;I;226_PM_SO;T-13-108-PO-15;
4;I10I;I10;I;274_PM_NO;T-7-48-PO-10;
4;I10I;I10;I;252_PM_NP;T-7-52-SN-25;
4;I10R;I10;R;255_PM_SP;L-7-9-40-OP;
4;I10R;I10;R;224_PM_SP;L-7-33-5-OP;
4;I10R;I10;R;225_PM_SP;T-7-48-OP-55;
4;I10R;I10;R;233_PM_SP;L-13-72-55-OP;
4;I10R;I10;R;537_PM_SO;L-13-73-10-NS;
4;I10R;I10;R;278_PM_SP;T-13-93-OP-5;
4;I10R;I10;R;530_PM_SO;L-13-64-15-OP;
4;I11I;I11;I;535_PM_SP;L-13-86-15-NS;
4;I11I;I11;I;218_PM_NO;L-13-14-40-PO;
4;I11I;I11;I;219_PM_NP;T-13-92-SN-15;
4;I11R;I11;R;539_PM_SO;E-13-278-OP-30;
4;I11R;I11;R;243_PM_SP;L-13-101-30-NS;
4;I11R;I11;R;244_PM_SP;L-13-14-55-OP;
4;I11R;I11;R;245_PM_SP;L-13-14-50-OP;
4;I11R;I11;R;534_PM_SP;L-13-14-25-OP;
4;I12I;I12;I;217_PM_SP;L-13-16-10-PO;
4;I12I;I12;I;213_PM_NO;L-13-31-20-OP;
4;I12I;I12;I;541_PM_NO;T-13-278-PO-5;
4;I12I;I12;I;539_PM_SO;L-13-96-15-PO;
4;I12I;I12;I;200_PM_SO;L-12-6-5-SN;
4;I12R;I12;R;219_PM_NP;T-13-92-SN-15;
4;I13I;I13;I;273_PM_NP;L-12-33-25-PO;
4;I13I;I13;I;274_PM_NO;T-7-48-PO-10;
4;I13I;I13;I;252_PM_NP;T-7-52-SN-25;
4;I13I;I13;I;236_PM_NO;L-7-34-5-SN;
4;I13R;I13;R;221_PM_SP;T-7-48-OP-5;
4;I13R;I13;R;223_PM_SP;T-7-48-OP-25;
4;I13R;I13;R;224_PM_SP;T-7-48-OP-45;
4;I13R;I13;R;225_PM_SP;T-7-48-OP-55;
4;I13R;I13;R;226_PM_SO;L-13-72-5-NS;
4;I13R;I13;R;227_PM_SP;L-12-8-5-OP;
4;I14I;I14;I;273_PM_NP;L-12-25-20-SN;
4;I14I;I14;I;274_PM_NO;T-7-48-PO-10;
4;I14I;I14;I;222_PM_NP;T-7-48-PO-50;
4;I14R;I14;R;256_PM_NP;T-20-176-SN-40;
4;I14R;I14;R;18_PM_NP;T-7-53-OP-20;
4;I14R;I14;R;23_PM_SO;T-7-53-OP-20;
4;I14R;I14;R;221_PM_SP;T-7-48-OP-5;
4;I14R;I14;R;223_PM_SP;T-7-48-OP-25;
4;I14R;I14;R;224_PM_SP;T-7-48-OP-45;
4;I14R;I14;R;227_PM_SP;T-13-375-NS-15;
4;I14R;I14;R;200_PM_SO;T-13-12-PO-5;
4;I16I;I16;I;222_PM_NP;T-7-48-OP-5;
4;I16I;I16;I;542_PM_SP;L-7-3-55-NS;
4;I16R;I16;R;255_PM_SP;L-7-9-40-OP;
4;I16R;I16;R;221_PM_SP;T-7-48-OP-5;
4;I17I;I17;I;226_PM_SO;T-13-108-PO-15;
4;I17I;I17;I;220_PM_NO;L-7-30-5-SN;
4;I17R;I17;R;255_PM_SP;L-7-9-40-OP;
4;I17R;I17;R;221_PM_SP;T-7-48-OP-5;
4;I17R;I17;R;225_PM_SP;L-7-22-30-SN;
4;I18I;I18;I;529_PM_NP;L-13-40-60-PO;
4;I18I;I18;I;541_PM_NO;T-13-278-PO-5;
4;I18I;I18;I;256_PM_NP;T-20-176-SN-40;
4;I18R;I18;R;542_PM_SP;T-7-55-OP-15;
4;I18R;I18;R;543_PM_SP;T-12-55-NS-10;
4;I18R;I18;R;514_PM_NP;T-12-90-OP-5;
4;I18R;I18;R;540_PM_SP;T-13-98-OP-20;
4;I18R;I18;R;272_PM_SP;L-13-15-105-OP;
4;I20I;I20;I;228_PM_NP;L-13-49-5-SN;
4;I20I;I20;I;229_PM_NP;T-13-12-SN-45;
4;I20I;I20;I;231_PM_SO;T-13-12-SN-50;
4;I20R;I20;R;232_PM_NO;T-13-54-NS-20;
4;I20R;I20;R;233_PM_SP;L-13-75-20-NS;
4;I21I;I21;I;269_PM_SO;L-13-65-125-PO;
4;I21I;I21;I;219_PM_NP;L-13-65-125-PO;
4;I21R;I21;R;539_PM_SO;E-13-278-OP-30;
4;I21R;I21;R;530_PM_SO;L-13-3-28-NS;
4;I22I;I22;I;213_PM_NO;L-13-36-35-PO;
4;I22I;I22;I;214_PM_NO;L-13-102-15-NS;
4;I22I;I22;I;215_PM_SP;L-13-107-10-PO;
4;I22R;I22;R;216_PM_SP;L-13-38-15-NS;
4;I22R;I22;R;217_PM_SP;L-13-31-25-OP;
4;I24I;I24;I;528_PM_SO;T-13-94-PO-10;
4;I24I;I24;I;541_PM_NO;T-13-278-PO-5;
4;I24I;I24;I;539_PM_SO;L-13-96-15-PO;
4;I24I;I24;I;200_PM_SO;L-12-6-5-SN;
4;I24R;I24;R;219_PM_NP;T-13-92-SN-15;
4;I24R;I24;R;272_PM_SP;L-13-15-105-OP;
4;I25I;I25;I;514_PM_NP;T-12-90-OP-5;
4;I25I;I25;I;273_PM_NP;L-12-25-20-SN;
4;I25R;I25;R;227_PM_SP;L-12-8-5-OP;
4;J01I;J01;I;442_PM_NP;T-10-71-OP-75;
4;J01I;J01;I;547_PM_NP;T-10-71-OP-75;
4;J01I;J01;I;294_PM_NP;L-10-26-40-PO;
4;J01I;J01;I;299_PM_NO;L-9-13-10-SN;
4;J01R;J01;R;526_PM_SP;T-8-73-OP-5;
4;J01R;J01;R;334_PM_NP;L-8-7-15-OP;
4;J01R;J01;R;312_PM_SP;L-11-14-20-NS;
4;J01R;J01;R;300_PM_SP;L-11-14-40-NS;
4;J01R;J01;R;298_PM_SP;L-9-13-15-NS;
4;J01R;J01;R;292_PM_SO;L-10-36-5-NS;
4;J01cR;J01c;R;312_PM_SP;L-11-14-20-NS;
4;J01cR;J01c;R;300_PM_SP;L-11-14-40-NS;
4;J01cR;J01c;R;298_PM_SP;L-9-13-15-NS;
4;J02I;J02;I;494_PM_SP;L-10-37-30-NS;
4;J02I;J02;I;299_PM_NO;L-9-19-35-PO;
4;J02I;J02;I;329_PM_NO;E-8-74-SN-15;
4;J02I;J02;I;323_PM_NP;T-8-68-NS-20;
4;J02I;J02;I;300_PM_SP;L-8-14-55-SN;
4;J02I;J02;I;307_PM_SP;L-10-21-30-SN;
4;J02I;J02;I;308_PM_NP;L-10-21-30-SN;
4;J03I;J03;I;303_PM_NO;T-11-85-PO-3;
4;J03I;J03;I;324_PM_NP;L-11-12-40-PO;
4;J04I;J04;I;291_PM_SP;T-11-64-OP-30;
4;J04I;J04;I;315_PM_SP;T-11-64-OP-37;
4;J04R;J04;R;316_PM_SO;L-11-4-25-NS;
4;J04R;J04;R;314_PM_SP;T-11-64-PO-25;
4;J05I;J05;I;301_PM_SO;L-11-18-55-OP;
4;J05I;J05;I;22_PM_NO;L-8-5-10-NS;
4;J05I;J05;I;526_PM_SP;T-8-73-OP-5;
4;J05I;J05;I;302_PM_NP;L-11-18-60-OP;
4;J05I;J05;I;303_PM_NO;T-11-85-PO-3;
4;J06I;J06;I;295_PM_NO;T-10-75-NS-22;
4;J06I;J06;I;477_PM_SP;T-9-71-PO-5;
4;J06I;J06;I;478_PM_NO;L-9-20-25-NS;
4;J06R;J06;R;462_PM_SO;L-9-7-63-PO;
4;J06R;J06;R;320_PM_SP;T-9-71-OP-60;
4;J07I;J07;I;316_PM_SO;T-11-64-OP-45;
4;J07I;J07;I;304_PM_NP;T-10-71-OP-20;
4;J07I;J07;I;307_PM_SP;L-10-21-35-SN;
4;J07I;J07;I;308_PM_NP;L-10-21-35-SN;
4;J07I;J07;I;310_PM_NP;T-5-7-SN-10;
4;J07I;J07;I;311_PM_NO;T-5-7-SN-13;
4;J07I;J07;I;328_PM_NO;T-10-71-PO-10;
