ot;fecha;periodo;serviciousuariots;paradero;toc;varianza;n;IC
OT12;26/10/2018;5;419I;L-13-69-PO-5;16.2;335.1022666;5;16.04574004
OT12;26/10/2018;5;419I;T-13-54-SN-40;54.66666667;412.6141666;6;16.25371026
OT12;06/11/2018;5;419I;T-7-53-PO-80;36.33333333;121.1679417;3;12.45630717
OT12;06/11/2018;5;419I;E-20-53-PO-55;14.5;119.3727;2;15.14236052
OT12;06/11/2018;5;419I;E-20-53-PO-40;14.5;119.3727;2;15.14236052
OT12;13/11/2018;5;419I;E-20-53-PO-25;38.55555556;681.6604832;9;17.0576373
OT12;06/11/2018;5;419I;T-7-54-PO-20;69.66666667;480.0464083;9;14.31450811
OT12;13/11/2018;5;419I;T-7-53-PO-40;68.5;571.129302;8;16.5606851
OT12;13/11/2018;5;419I;T-7-53-PO-37;68.5;571.129302;8;16.5606851
OT12;13/11/2018;5;419I;E-7-53-PO-25;21.09090909;898.4951998;11;17.71403953
OT12;13/11/2018;5;419I;E-7-53-PO-15;21.09090909;898.4951998;11;17.71403953
OT12;26/10/2018;5;419I;T-13-54-SN-65;51.75;494.6773332;8;15.41246429
OT12;30/10/2018;5;419I;T-13-54-SN-35;44.85714286;405.2821332;7;14.91371298
OT12;30/10/2018;5;419I;T-13-54-SN-30;62;535.8421333;7;17.14847406
OT12;24/10/2018;5;419R;E-9-53-OP-6;21;103.2533333;1;19.91627488
OT12;24/10/2018;5;419R;T-7-53-OP-48;21;103.2533333;1;19.91627488
OT12;06/11/2018;5;419R;E-20-53-OP-130;13;42.8652;1;12.83241802
OT12;06/11/2018;5;419R;T-20-53-OP-112;13;42.8652;1;12.83241802
OT12;06/11/2018;5;419R;T-7-53-OP-40;13;42.8652;1;12.83241802
OT12;13/11/2018;5;419R;T-20-175-PO-5;0;0;8;0
OT12;13/11/2018;5;419R;E-20-53-OP-10;0;0;8;0
OT12;07/11/2018;5;419R;T-20-53-OP-26;11.5;311.4793666;6;14.1219636
OT12;07/11/2018;5;419R;T-20-53-OP-20;11.5;311.4793666;6;14.1219636
OT12;07/11/2018;5;419R;T-20-53-OP-60;15.2;352.6251999;5;16.45992083
OT12;07/11/2018;5;419R;T-20-53-OP-50;15.2;352.6251999;5;16.45992083
OT12;13/11/2018;5;419R;E-20-53-OP-105;18.5;359.5216666;4;18.58183545
OT12;13/11/2018;5;419R;E-20-53-OP-100;18.5;359.5216666;4;18.58183545
OT12;26/10/2018;5;419R;T-13-54-NS-20;16.66666667;219.6260333;3;16.77016567
OT12;30/10/2018;5;419R;T-13-54-NS-45;13.4;165.1697333;5;11.26513247
OT12;30/10/2018;5;419R;T-13-54-NS-60;14.6;274.7141333;5;14.528192
OT12;30/10/2018;5;419R;T-13-369-OP-20;6.5;85.7304;4;9.073889803
OT12;07/11/2018;5;420EI;T-19-170-NS-5;14.66666667;378.135;6;15.5597955
OT12;20/11/2018;5;420EI;T-32-316-OP-10;23.625;436.2486667;8;14.47365226
OT12;26/10/2018;5;420ER;E-17-12-NS-20;0;0;4;0
OT12;07/11/2018;5;420ER;T-19-167-OP-5;28.66666667;304.6892667;6;13.96718945
OT12;24/10/2018;5;420ER;T-32-170-SN-7;28.28571429;343.049075;7;13.72098146
OT12;26/10/2018;5;421I;T-17-141-SN-2;54.875;471.4470103;8;15.04622392
OT12;23/10/2018;5;421I;E-7-53-PO-10;93.8;311.2291708;5;15.46362171
OT12;23/10/2018;5;421I;T-7-53-PO-5;93.8;311.2291708;5;15.46362171
OT12;24/10/2018;5;421I;T-20-53-PO-12;31.25;389.6884082;4;19.34571651
OT12;24/10/2018;5;421I;E-20-53-PO-90;30.93333333;1412.1366;15;19.01729732
OT12;26/10/2018;5;421I;T-13-54-SN-40;52.625;510.7882666;8;15.66143434
OT12;26/10/2018;5;421I;T-17-140-PO-35;65.16666667;457.9715041;6;17.12378137
OT12;26/10/2018;5;421I;T-17-141-PO-105;0;0;10;0
OT12;07/11/2018;5;421I;T-14-128-PO-40;50;66.66666666;2;11.31606528
OT12;07/11/2018;5;421I;E-14-128-PO-35;50;66.66666666;2;11.31606528
OT12;07/11/2018;5;421I;T-14-110-PO-35;30.66666667;479.6799999;6;17.52492838
OT12;07/11/2018;5;421I;T-14-110-PO-23;30.66666667;479.6799999;6;17.52492838
OT12;07/11/2018;5;421I;T-14-110-PO-23;50.4;371.7866666;5;16.90121687
OT12;26/10/2018;5;421I;T-17-140-PO-6;53;419.1993354;5;17.94656606
OT12;06/11/2018;5;421I;T-7-53-PO-80;36.2;259.016327;5;14.10699913
OT12;06/11/2018;5;421I;T-7-53-PO-75;36.2;259.016327;5;14.10699913
OT12;06/11/2018;5;421I;E-20-53-PO-55;35.5;136.5866666;2;16.19739699
OT12;06/11/2018;5;421I;E-20-53-PO-35;35.5;136.5866666;2;16.19739699
OT12;13/11/2018;5;421I;E-20-53-PO-25;30.8;759.1974831;10;17.07786009
OT12;13/11/2018;5;421I;E-20-53-PO-20;30.8;759.1974831;10;17.07786009
OT12;06/11/2018;5;421I;T-7-54-PO-20;49.71428571;527.6631436;7;17.01709532
OT12;13/11/2018;5;421I;T-7-53-PO-40;50.25;607.7349999;8;17.08315975
OT12;13/11/2018;5;421I;E-7-53-PO-25;30;725.2262415;9;17.59428294
OT12;13/11/2018;5;421I;E-7-53-PO-20;30;725.2262415;9;17.59428294
OT12;26/10/2018;5;421I;T-13-54-SN-65;39.88888889;673.7231853;9;16.95803641
OT12;26/10/2018;5;421I;T-13-54-SN-60;39.88888889;673.7231853;9;16.95803641
OT12;30/10/2018;5;421I;T-13-54-SN-35;52.4;415.4666666;5;17.86648676
OT12;30/10/2018;5;421I;T-13-54-SN-30;78;384.5866667;5;17.18969539
OT12;30/10/2018;5;421I;E-13-54-SN-10;69;94.88633541;2;13.50028418
OT12;07/11/2018;5;421I;L-13-96-PO-15;38.5;234.438275;6;12.25165347
OT12;07/11/2018;5;421I;T-13-278-PO-5;38.5;234.438275;6;12.25165347
OT12;26/10/2018;5;421R;E-17-140-OP-65;21;309.7599999;3;19.91627488
OT12;24/10/2018;5;421R;E-9-53-OP-6;21;103.2533333;1;19.91627488
OT12;24/10/2018;5;421R;T-7-53-OP-48;21;103.2533333;1;19.91627488
OT12;26/10/2018;5;421R;L-17-46-NS-5;18.77777778;829.9349664;9;18.82161336
OT12;26/10/2018;5;421R;T-17-141-OP-10;18.77777778;829.9349664;9;18.82161336
OT12;07/11/2018;5;421R;E-14-110-SN-75;33.11111111;877.2799997;9;19.35102308
OT12;07/11/2018;5;421R;T-14-128-OP-10;21;826.0266664;8;19.91627488
OT12;07/11/2018;5;421R;T-14-135-OP-10;21;826.0266664;8;19.91627488
OT12;07/11/2018;5;421R;T-14-128-OP-60;21;206.5066666;2;19.91627488
OT12;06/11/2018;5;421R;E-20-53-OP-130;21;309.7599999;3;19.91627488
OT12;06/11/2018;5;421R;T-20-53-OP-112;21;309.7599999;3;19.91627488
OT12;06/11/2018;5;421R;E-7-53-OP-5;21;103.2533333;1;19.91627488
OT12;06/11/2018;5;421R;T-7-53-OP-40;21;309.7599999;3;19.91627488
OT12;07/11/2018;5;421R;T-20-53-OP-26;30.75;386.7733332;4;19.2732226
OT12;07/11/2018;5;421R;T-20-53-OP-20;30.75;386.7733332;4;19.2732226
OT12;13/11/2018;5;421R;E-20-53-OP-105;21;206.5066666;2;19.91627488
OT12;13/11/2018;5;421R;E-20-53-OP-100;21;206.5066666;2;19.91627488
OT12;26/10/2018;5;421R;T-13-54-NS-20;43.66666667;213.6;3;16.53849812
OT12;30/10/2018;5;421R;T-13-54-NS-45;21.33333333;313.6682999;3;20.04152473
OT12;30/10/2018;5;421R;T-13-54-NS-60;21.25;416.9216332;4;20.01028577
OT12;24/10/2018;5;422I;T-20-53-PO-12;19.2;460.6832999;5;18.81361722
OT12;24/10/2018;5;422I;E-20-53-PO-5;19.2;460.6832999;5;18.81361722
OT12;24/10/2018;5;422I;E-20-53-PO-90;30;685.4870331;8;18.14306681
OT12;24/10/2018;5;422I;T-20-53-PO-80;30;685.4870331;8;18.14306681
OT12;25/10/2018;5;422I;L-10-38-PO-10;5;72.03;3;9.604
OT12;25/10/2018;5;422I;E-10-71-PO-51;93.5;378.8025083;8;13.48706656
OT12;25/10/2018;5;422I;T-10-71-PO-50;93.5;378.8025083;8;13.48706656
OT12;25/10/2018;5;422I;T-9-71-PO-13;64.5;553.7493021;6;18.82942431
OT12;09/11/2018;5;422I;T-20-68-NS-7;62.33333333;695.2552729;9;17.22689324
OT12;09/11/2018;5;422I;T-20-68-NS-5;62.33333333;695.2552729;9;17.22689324
OT12;06/11/2018;5;422I;E-20-53-PO-55;25.125;622.5795352;8;17.29053767
OT12;06/11/2018;5;422I;E-20-53-PO-50;25.125;622.5795352;8;17.29053767
OT12;13/11/2018;5;422I;E-20-53-PO-25;23.125;718.2126415;8;18.57109879
OT12;13/11/2018;5;422I;T-20-53-PO-16;23.125;718.2126415;8;18.57109879
OT12;23/10/2018;5;422I;L-18-20-SN-5;75.44444444;449.2999187;9;13.84850801
OT12;23/10/2018;5;422I;T-18-157-PO-10;75.44444444;449.2999187;9;13.84850801
OT12;24/10/2018;5;422I;L-32-3-SN-5;44.2;421.039152;5;17.98590563
OT12;25/10/2018;5;422IPM;L-10-38-PO-10;5;72.03;3;9.604
OT12;25/10/2018;5;422IPM;T-9-71-PO-13;64.5;553.7493021;6;18.82942431
OT12;13/11/2018;5;422IPM;T-20-175-PO-5;14.22222222;607.6982999;9;16.10567115
OT12;23/10/2018;5;422IPM;T-18-153-PO-15;49.11111111;380.5225958;9;12.74456574
OT12;23/10/2018;5;422IPM;T-18-153-PO-45;27.42857143;520.4178166;7;16.89986088
OT12;23/10/2018;5;422R;T-18-157-OP-50;54;329.7614687;4;17.79614887
OT12;09/11/2018;5;422R;T-20-68-SN-27;18.5;176.7608333;2;18.42612842
OT12;25/10/2018;5;422R;T-9-71-OP-75;18.5;176.7608333;2;18.42612842
OT12;25/10/2018;5;422R;T-9-71-OP-70;18.5;176.7608333;2;18.42612842
OT12;25/10/2018;5;422R;E-9-71-OP-33;50.66666667;167.6930021;3;14.65388955
OT12;28/11/2018;5;422R;T-10-71-OP-30;32;136.9296333;4;11.46765974
OT12;25/10/2018;5;422R;E-10-71-OP-21;60.5;97.92213333;2;13.71454825
OT12;09/11/2018;5;422R;T-20-68-SN-15;50;33.33333333;1;11.31606528
OT12;06/11/2018;5;422R;E-20-53-OP-130;15;72.03;1;16.63461596
OT12;06/11/2018;5;422R;T-20-53-OP-116;15;72.03;1;16.63461596
OT12;07/11/2018;5;422R;T-20-53-OP-26;68.85714286;375.6278833;7;14.35773598
OT12;07/11/2018;5;422R;T-20-53-OP-60;53.8;426.9291667;5;18.11127321
OT12;13/11/2018;5;422R;E-20-53-OP-105;19.33333333;280.0141666;3;18.93587796
OT12;23/10/2018;5;422R;T-18-157-OP-65;43.6;248.9828458;5;13.8310701
OT12;07/11/2018;5;422R;T-19-164-OP-25;85.5;119.5221333;2;15.15183532
OT12;23/10/2018;5;422R;T-18-157-OP-25;76.83333333;364.7265792;6;15.2814355
OT12;23/10/2018;5;423I;E-7-53-PO-10;69;41.76721249;5;5.664855223
OT12;23/10/2018;5;423I;T-7-53-PO-5;69;41.76721249;5;5.664855223
OT12;24/10/2018;5;423I;T-20-53-PO-12;24.16666667;297.3444083;6;13.79781552
OT12;24/10/2018;5;423I;T-7-53-PO-89;24.16666667;297.3444083;6;13.79781552
OT12;24/10/2018;5;423I;E-20-53-PO-90;17.4;358.0283333;5;16.58554579
OT12;24/10/2018;5;423I;T-20-53-PO-75;17.4;358.0283333;5;16.58554579
OT12;06/11/2018;5;423I;T-7-53-PO-80;39.25;258.927875;4;15.76941125
OT12;06/11/2018;5;423I;E-20-53-PO-55;14;62.1075;1;15.4464291
OT12;06/11/2018;5;423I;E-20-53-PO-40;14;62.1075;1;15.4464291
OT12;13/11/2018;5;423I;E-20-53-PO-25;29.6;276.0658854;5;14.56389169
OT12;06/11/2018;5;423I;T-7-54-PO-20;65;162.3354354;5;11.16805989
OT12;13/11/2018;5;423I;T-7-53-PO-40;17.5;250.7475;4;15.51830851
OT12;13/11/2018;5;423I;T-7-53-PO-37;17.5;250.7475;4;15.51830851
OT12;13/11/2018;5;423I;E-7-53-PO-25;18.42857143;537.6699666;7;17.1776971
OT12;13/11/2018;5;423I;E-7-53-PO-15;18.42857143;537.6699666;7;17.1776971
OT12;26/10/2018;5;423I;L-13-75-SN-5;44.4;124.7137667;5;9.788773222
OT12;24/10/2018;5;423R;E-9-53-OP-6;17.5;448.9358333;6;16.95401573
OT12;24/10/2018;5;423R;T-7-53-OP-48;17.5;448.9358333;6;16.95401573
OT12;06/11/2018;5;423R;E-20-53-OP-130;16;153.015;2;17.14383889
OT12;06/11/2018;5;423R;T-20-53-OP-112;16;153.015;2;17.14383889
OT12;06/11/2018;5;423R;E-7-53-OP-5;16.66666667;222.6260333;3;16.88431392
OT12;06/11/2018;5;423R;T-7-53-OP-40;16.2;380.4833333;5;17.09774706
OT12;13/11/2018;5;423R;T-20-175-PO-5;0;0;6;0
OT12;13/11/2018;5;423R;E-20-53-OP-10;0;0;6;0
OT12;07/11/2018;5;423R;T-20-53-OP-26;15.33333333;215.1225;3;16.59733509
OT12;07/11/2018;5;423R;T-20-53-OP-20;15.33333333;215.1225;3;16.59733509
OT12;07/11/2018;5;423R;T-20-53-OP-60;25.5;232.7886333;4;14.95226416
OT12;07/11/2018;5;423R;T-20-53-OP-50;25.5;232.7886333;4;14.95226416
OT12;13/11/2018;5;423R;E-20-53-OP-105;17.16666667;434.5358333;6;16.67989237
OT12;13/11/2018;5;423R;E-20-53-OP-100;17.16666667;434.5358333;6;16.67989237
OT12;26/10/2018;5;423R;T-13-54-NS-20;17.8;372.4283333;5;16.91579549
OT12;26/10/2018;5;423R;T-13-54-SN-65;8;153.015;4;12.12252474
OT12;26/10/2018;5;423R;T-13-54-NS-20;8;153.015;4;12.12252474
OT12;26/10/2018;5;423R;L-13-50-NS-15;17.8;372.4283333;5;16.91579549
OT12;23/10/2018;5;424I;E-7-53-PO-10;71.25;48.52245;4;6.826489653
OT12;23/10/2018;5;424I;T-7-53-PO-5;71.25;48.52245;4;6.826489653
OT12;24/10/2018;5;424I;T-20-53-PO-12;48.5;52.9875;2;10.08852764
OT12;24/10/2018;5;424I;T-7-53-PO-89;48.5;52.9875;2;10.08852764
OT12;26/10/2018;5;424I;T-13-12-SN-55;8.4;182.25;5;11.83327174
OT12;06/11/2018;5;424I;T-7-53-PO-80;37.5;258.5831438;6;12.86709631
OT12;06/11/2018;5;424I;E-20-53-PO-55;9.333333333;121.5;3;12.47336362
OT12;06/11/2018;5;424I;E-20-53-PO-40;9.333333333;121.5;3;12.47336362
OT12;13/11/2018;5;424I;E-20-53-PO-25;25;174.4875;5;11.57852478
OT12;06/11/2018;5;424I;T-7-54-PO-20;71.66666667;66.31875;6;6.516263116
OT12;13/11/2018;5;424I;T-7-53-PO-40;10.5;182.25;4;13.23
OT12;13/11/2018;5;424I;T-7-53-PO-37;10.5;182.25;4;13.23
OT12;13/11/2018;5;424I;E-7-53-PO-25;51.4;132.705;5;10.09751977
OT12;13/11/2018;5;424I;E-7-53-PO-15;51.4;132.705;5;10.09751977
OT12;24/10/2018;5;424R;E-9-53-OP-6;9.333333333;121.5;3;12.47336362
OT12;24/10/2018;5;424R;T-7-53-OP-50;9.333333333;121.5;3;12.47336362
OT12;24/10/2018;5;424R;E-20-53-PO-90;0;0;3;0
OT12;24/10/2018;5;424R;T-20-201-NS-6;0;0;3;0
OT12;06/11/2018;5;424R;E-20-53-OP-130;14;243;4;15.27668812
OT12;06/11/2018;5;424R;E-20-53-OP-125;14;243;4;15.27668812
OT12;06/11/2018;5;424R;E-7-53-OP-5;14;182.25;3;15.27668812
OT12;06/11/2018;5;424R;E-20-53-OP-125;14;182.25;3;15.27668812
OT12;06/11/2018;5;424R;T-7-53-OP-40;14;243;4;15.27668812
OT12;06/11/2018;5;424R;E-7-53-OP-35;14;243;4;15.27668812
OT12;30/10/2018;5;424R;E-20-205-SN-55;2.8;60.75;5;6.831942623
OT12;30/10/2018;5;424R;T-20-201-NS-6;2.8;60.75;5;6.831942623
OT12;07/11/2018;5;424R;T-20-53-OP-60;14;182.25;3;15.27668812
OT12;07/11/2018;5;424R;T-20-53-OP-55;14;182.25;3;15.27668812
OT12;06/11/2018;5;424R;T-20-205-SN-50;0;0;4;0
OT12;13/11/2018;5;424R;E-20-53-OP-105;9.333333333;121.5;3;12.47336362
OT12;13/11/2018;5;424R;E-20-53-OP-100;9.333333333;121.5;3;12.47336362
OT12;26/10/2018;5;424R;T-13-12-NS-10;0;0;4;0
OT12;25/10/2018;5;425I;T-4-12-PO-12;57.4375;596.3900791;16;11.96633854
OT12;25/10/2018;5;425I;T-4-12-PO-10;54.08333333;355.2126854;12;10.66374329
OT12;31/10/2018;5;425I;T-15-12-NS-10;80.41666667;255.3350166;12;9.041086771
OT12;31/10/2018;5;425I;T-15-12-NS-5;41.23076923;752.7694166;13;14.9147294
OT12;25/10/2018;5;425I;T-4-12-PO-40;42;777.6833458;17;13.25662618
OT12;26/10/2018;5;425I;E-17-12-NS-20;72.625;299.5480291;8;11.99345503
OT12;26/10/2018;5;425I;T-17-12-NS-15;72.625;299.5480291;8;11.99345503
OT12;07/11/2018;5;425I;T-19-170-NS-5;16.72727273;869.0191666;11;17.42105317
OT12;06/11/2018;5;425I;T-2-7-PO-7;61.18181818;289.0476583;11;10.04718633
OT12;24/10/2018;5;425R;L-32-3-SN-45;15.63636364;806.2299999;11;16.77989372
OT12;06/11/2018;5;425R;T-3-12-OP-5;18.23076923;911.6402416;13;16.41330875
OT12;31/10/2018;5;425R;T-15-12-SN-25;48.41666667;515.2129374;12;12.84277365
OT12;06/11/2018;5;425R;T-3-12-OP-45;44.77777778;441.471625;9;13.72733443
OT12;26/10/2018;5;425R;T-17-12-SN-33;82.16666667;165.4409437;12;7.277579322
OT12;26/10/2018;5;425R;T-17-12-SN-25;82.16666667;165.4409437;12;7.277579322
OT12;07/11/2018;5;425R;T-19-167-OP-5;46.33333333;384.5656417;9;12.81209224
OT12;24/10/2018;5;425R;T-32-170-SN-7;35.18181818;667.1365165;11;15.26395529
OT12;06/11/2018;5;425R;T-3-12-OP-76;15.61538462;901.9655333;13;16.32598399
OT12;24/10/2018;5;426I;T-20-53-PO-12;15.85714286;537.9849999;7;17.18272877
OT12;24/10/2018;5;426I;E-20-53-PO-90;52.33333333;110.7930187;3;11.91109372
OT12;24/10/2018;5;426I;T-20-53-PO-85;52.33333333;110.7930188;3;11.91109372
OT12;26/10/2018;5;426I;T-17-136-PO-80;67.63636364;518.1829145;11;13.4524465
OT12;31/10/2018;5;426I;T-16-138-PO-4;70.5;163.9767896;6;10.24640778
OT12;26/10/2018;5;426I;T-17-140-PO-35;84.66666667;183.9801646;6;10.85340346
OT12;26/10/2018;5;426I;T-17-136-PO-40;77.28571429;188.2170042;7;10.16334059
OT12;07/11/2018;5;426I;T-14-128-PO-40;41.5;128.0704333;2;15.68431345
OT12;07/11/2018;5;426I;E-14-128-PO-35;41.5;128.0704333;2;15.68431345
OT12;07/11/2018;5;426I;T-14-110-PO-35;61;20.9088;1;8.962323699
OT12;07/11/2018;5;426I;T-14-110-PO-23;61;20.9088;1;8.962323699
OT12;07/11/2018;5;426I;T-14-110-PO-23;51;34.59505208;1;11.5282415
OT12;26/10/2018;5;426I;T-17-140-PO-6;50.6;190.874475;5;12.11002381
OT12;25/10/2018;5;426I;T-10-71-PO-25;23.8;396.7277416;5;17.45891917
OT12;25/10/2018;5;426I;E-10-71-PO-51;65.5;276.8966541;6;13.31494265
OT12;25/10/2018;5;426I;T-10-71-PO-50;65.5;276.8966541;6;13.31494265
OT12;25/10/2018;5;426I;T-9-71-PO-13;50.4;273.9782437;5;14.50872028
OT12;09/11/2018;5;426I;T-20-68-NS-7;65.33333333;225.3866666;3;16.9886768
OT12;09/11/2018;5;426I;T-20-68-NS-5;65.33333333;225.3866666;3;16.9886768
OT12;06/11/2018;5;426I;E-20-53-PO-55;37.71428571;357.4401521;7;14.00582577
OT12;06/11/2018;5;426I;E-20-53-PO-35;37.71428571;357.4401521;7;14.00582577
OT12;13/11/2018;5;426I;E-20-53-PO-25;41.42857143;310.7587458;7;13.0592649
OT12;13/11/2018;5;426I;E-20-53-PO-20;41.42857143;310.7587458;7;13.0592649
OT12;26/10/2018;5;426R;E-17-140-OP-65;25.83333333;534.3283332;6;18.49628668
OT12;26/10/2018;5;426R;T-17-136-OP-20;48.85714286;410.9270771;7;15.01721612
OT12;31/10/2018;5;426R;T-15-136-OP-20;30.88888889;751.1435082;9;17.90590499
OT12;09/11/2018;5;426R;T-20-68-SN-27;28.66666667;229.2710083;3;17.13444392
OT12;25/10/2018;5;426R;T-9-71-OP-75;45;43.206075;1;12.88334032
OT12;25/10/2018;5;426R;T-9-71-OP-60;45;43.206075;1;12.88334032
OT12;31/10/2018;5;426R;T-15-136-OP-25;29.77777778;704.8169269;9;17.34494709
OT12;07/11/2018;5;426R;E-14-110-SN-75;19;366.6099666;4;18.76412033
OT12;07/11/2018;5;426R;T-14-128-OP-10;19.4;469.8632999;5;19.00014133
OT12;07/11/2018;5;426R;T-14-128-OP-60;20;293.1024666;3;19.37337035
OT12;07/11/2018;5;426R;T-14-128-OP-55;20;293.1024666;3;19.37337035
OT12;25/10/2018;5;426R;T-10-71-OP-75;32.33333333;253.7741666;3;18.02682111
OT12;28/11/2018;5;426R;T-10-71-OP-30;33;146.4594083;2;16.77257379
OT12;25/10/2018;5;426R;E-10-71-OP-21;45;43.206075;1;12.88334032
OT12;09/11/2018;5;426R;T-20-68-SN-15;25;264.2975521;4;15.93208615
OT12;06/11/2018;5;426R;E-20-53-OP-130;29;210.0941666;3;16.40221276
OT12;06/11/2018;5;426R;T-20-53-OP-116;29;210.0941666;3;16.40221276
OT12;07/11/2018;5;426R;T-20-53-OP-26;30;183.0411333;3;15.30980969
OT12;07/11/2018;5;426R;T-20-53-OP-25;30;183.0411333;3;15.30980969
OT12;07/11/2018;5;426R;T-20-53-OP-60;8.5;82.6875;2;12.60262473
OT12;13/11/2018;5;426R;E-20-53-OP-105;18;254.1766333;3;18.04111004
OT12;31/10/2018;5;426R;L-16-19-NS-50;22.875;710.3960415;8;18.46976392
OT12;23/10/2018;5;428CI;T-29-12-PO-25;22;107.1616333;1;20.28970504
OT12;26/10/2018;5;428CI;T-13-12-NS-10;24.66666667;334.692552;6;14.63873234
OT12;14/11/2018;5;428CI;T-27-232-PO-15;50.125;249.1575979;8;10.93825756
OT12;29/11/2018;5;428CR;T-26-228-NS-50;23.33333333;163.4804083;3;14.46865966
OT12;26/10/2018;5;428CR;T-13-12-SN-55;16.83333333;480.7508333;6;17.54447872
OT12;25/10/2018;5;428CR;T-10-71-OP-75;24.88888889;609.5885082;9;16.13069956
OT12;06/11/2018;5;428CR;T-12-12-OP-18;22.4;358.5819083;5;16.59836292
OT12;23/10/2018;5;428EI;T-29-12-PO-25;24.625;502.9125417;8;15.5402253
OT12;14/11/2018;5;428EI;T-27-232-PO-15;21.23076923;908.8803167;13;16.38844486
OT12;29/11/2018;5;428ER;T-26-228-NS-50;13.66666667;381.8558333;6;15.63616198
OT12;14/11/2018;5;428ER;T-5-7-SN-15;15.5;874.89;12;16.7356342
OT12;25/10/2018;5;428ER;T-10-71-OP-75;54.83333333;212.4414771;6;11.6627268
OT12;23/10/2018;5;428I;T-29-12-PO-25;45.57142857;320.1413833;7;13.25494591
OT12;26/10/2018;5;428I;T-13-12-NS-10;36.2;471.4438771;10;13.45770708
OT12;14/11/2018;5;428I;T-27-232-PO-15;21.6;573.4840417;10;14.84283091
OT12;29/11/2018;5;428R;T-26-228-NS-50;18.4;690.3369083;10;16.28495707
OT12;29/11/2018;5;428R;I-26-228-SN-25;18.4;690.3369083;10;16.28495707
OT12;26/10/2018;5;428R;T-13-12-SN-55;32;706.8861937;12;15.04319891
OT12;14/11/2018;5;428R;T-5-7-SN-15;24.46153846;893.0300833;13;16.24491487
OT12;25/10/2018;5;428R;T-10-71-OP-75;56;342.2821042;8;12.8204472
OT12;25/10/2018;5;428R;T-10-7-SN-20;56;342.2821042;8;12.8204472
OT12;06/11/2018;5;428R;T-12-12-OP-18;29.14285714;426.0617667;7;15.29126213
OT12;25/10/2018;5;429CI;T-4-12-PO-12;43.28571429;386.3948395;7;14.56205645
OT12;25/10/2018;5;429CI;T-4-12-PO-10;54.66666667;207.8766937;6;11.53674641
OT12;25/10/2018;5;429CI;T-4-12-PO-40;37.57142857;360.3538083;7;14.06279382
OT12;07/11/2018;5;429CI;T-14-128-PO-40;39.4;251.4062104;5;13.89821642
OT12;07/11/2018;5;429CI;T-14-121-OP-20;31.83333333;391.1765583;6;15.82584314
OT12;07/11/2018;5;429CI;T-14-110-PO-35;17;409.2833333;5;17.73303614
OT12;06/11/2018;5;429CI;T-2-7-PO-7;23;377.7452416;5;17.03611529
OT12;06/11/2018;5;429CR;T-3-12-OP-5;16;459.045;6;17.14383889
OT12;06/11/2018;5;429CR;T-3-12-OP-45;82.66666667;49.219825;3;7.938994053
OT12;07/11/2018;5;429CR;E-14-110-SN-75;0;0;1;0
OT12;06/11/2018;5;429CR;T-3-12-OP-76;23.5;274.4919083;4;16.23644138
OT12;25/10/2018;5;429I;T-4-12-PO-12;42.14285714;293.6319333;7;12.69429813
OT12;25/10/2018;5;429I;T-4-12-PO-10;56;170.3528437;6;10.44371808
OT12;07/11/2018;5;429I;T-14-135-OP-5;52;245.0741417;7;11.59727075
OT12;07/11/2018;5;429I;T-14-492-PO-5;52;245.0741417;7;11.59727075
OT12;25/10/2018;5;429I;T-4-12-PO-40;63;143.006725;6;9.568826423
OT12;07/11/2018;5;429I;T-14-128-PO-40;60.66666667;76.94726874;3;9.926406325
OT12;07/11/2018;5;429I;T-14-170-NS-10;56;208.4361396;6;11.55226005
OT12;07/11/2018;5;429I;T-19-170-NS-5;15.2;330.4275;5;15.93342577
OT12;20/11/2018;5;429I;T-32-316-OP-10;32.57142857;383.8516333;7;14.51405444
OT12;06/11/2018;5;429I;T-2-7-PO-7;21.4;323.5719083;5;15.7672689
OT12;24/10/2018;5;429R;L-32-3-SN-45;16.16666667;433.6808333;6;16.66347447
OT12;06/11/2018;5;429R;T-3-12-OP-5;32.33333333;494.8691666;6;17.80023123
OT12;06/11/2018;5;429R;T-3-12-OP-45;39;121.3098666;2;15.26473032
OT12;07/11/2018;5;429R;T-19-167-OP-5;22.4;338.6627416;5;16.13075812
OT12;24/10/2018;5;429R;T-32-170-SN-7;16.14285714;510.1883333;7;16.73294228
OT12;06/11/2018;5;429R;T-3-12-OP-76;39.5;265.5088;4;15.96855195
OT12;25/10/2018;5;430I;T-4-12-PO-12;119.9166667;565.8196687;12;13.45874201
OT12;25/10/2018;5;430I;T-4-12-PO-10;99;725.6533333;10;16.6963165
OT12;25/10/2018;5;430I;T-2-7-PO-40;99;725.6533333;10;16.6963165
OT12;07/11/2018;5;430I;T-14-135-OP-5;136.4444444;362.6196687;9;12.4411491
OT12;07/11/2018;5;430I;T-14-492-PO-5;136.4444444;362.6196687;9;12.4411491
OT12;26/10/2018;5;430I;T-17-136-PO-80;106.6666667;151.2;3;13.91461965
OT12;31/10/2018;5;430I;T-16-138-PO-4;95.16666667;394.4;6;15.8909148
OT12;26/10/2018;5;430I;T-17-140-PO-35;110;389.76;6;15.79716228
OT12;26/10/2018;5;430I;T-17-136-PO-40;98.33333333;381.76;6;15.63419978
OT12;07/11/2018;5;430I;T-14-128-PO-40;74.72727273;782.7474999;11;16.5337198
