ot;periodo;serviciousuariots;orden_parada;paraderousuario;nombreparada;carga
P_OT07;4;509R;42.0;PI603;Alaska / esq. 2ª Transversal;15.0
P_OT07;4;509R;43.0;PI604;Segunda Transversal / esq. Los Metalúrgicos;14.5
P_OT07;4;509R;44.0;PI605;Segunda Transversal / esq. Venado;15.25
P_OT07;4;509R;45.0;PI606;Segunda Transversal / esq. Rafael Riesco;15.75
P_OT07;4;509R;46.0;PI351;Av. Américo Vespucio / esq. Antares;16.25
P_OT07;4;509R;47.0;PI484;Segunda Transversal / esq. Av. Pérez Llona;17.0
P_OT07;4;509R;48.0;PI607;Segunda Transversal / esq. Almirante Goni;18.25
P_OT07;4;509R;49.0;PI608;Segunda Transversal / esq. Luis Gandarillas;16.75
P_OT07;4;509R;50.0;PI609;Segunda Transversal / esq. 1 Sur ;17.75
P_OT07;4;509R;51.0;PI610;Parada 3 / Estadio Santiago Bueras;14.0
P_OT07;4;509R;52.0;PI611;Segunda Transversal / esq. Jose M. Irarrázaval;13.5
P_OT07;4;509R;53.0;PI612;Segunda Transversal / esq. 4 Álamos;14.25
P_OT07;4;509R;54.0;PI613;4 Álamos / esq. 1ª Transversal;15.0
P_OT07;4;509R;55.0;PI614;Parada / Liceo Domingo Matte;14.0
P_OT07;4;509R;56.0;PI615;4 Álamos / esq. Av. Los Pajaritos;13.25
P_OT07;4;509R;57.0;PI472;Avenida Portales / esq. Manuel Rodríguez;13.0
P_OT07;4;509R;58.0;PI473;Avenida Portales / esq. El Carmen;12.5
P_OT07;4;509R;59.0;PI474;Avenida Portales / esq. Los Pastores;11.75
P_OT07;4;509R;60.0;PI475;Avenida Portales / esq. Coliseo -Poniente;11.75
P_OT07;4;509R;61.0;PI476;Avenida Portales / esq. Del Rey;11.25
P_OT07;4;509R;62.0;PI477;Avenida Portales / esq. Avenida El Olimpo;8.75
P_OT07;4;509R;63.0;PI157;Avenida El Olimpo / esq. Avenida Sur;8.0
P_OT07;4;509R;64.0;PI158;Avenida El Olimpo / esq. Nueva San Martín;7.25
P_OT07;4;509R;65.0;PI159;Avenida El Olimpo / esq. Nido de Aguila;7.0
P_OT07;4;509R;66.0;PI160;Avenida El Olimpo / esq. Av. Alfredo Silva;6.75
P_OT07;4;509R;67.0;PI1529;A. Silva Carvallo / esq. Renzo Pecchenino;7.0
P_OT07;4;509R;68.0;PI161;A. Silva Carvallo / esq. Sergio Silva Acuña;6.25
P_OT07;4;509R;69.0;PI616;Sergio Silva / esq. Liceo;6.25
P_OT07;4;509R;70.0;PI617;Héctor Fuenzalida / esq. Academia;6.0
P_OT07;4;509R;71.0;PI618;Héctor Fuenzalida / esq. Calderilla;6.0
P_OT07;4;509R;72.0;PI619;Héctor Fuenzalida / esq. Grum Miranda;5.5
P_OT07;4;509R;73.0;PI168;Héctor Fuenzalida / esq. Avenida 4 Poniente;5.0
P_OT07;4;509R;74.0;PI1578;René Olivares / esq. Osmán Pérez Freire;5.0
P_OT07;4;509R;75.0;PI564;René Olivares / esq. Volcán Quizapu;4.5
P_OT07;4;516I;1.0;PI212;Av. Américo Vespucio / esq. Av. El Descanso;1.2
P_OT07;4;516I;2.0;PI241;Av. Américo Vespucio / esq. Avenida Los Mares;3.9
P_OT07;4;516I;3.0;PI242;Parada 2 / Cementerio Parque del Sendero;7.5
P_OT07;4;516I;4.0;PI243;Marta Ossa Ruíz / esq. Sn. Juan de La Cruz;9.5
P_OT07;4;516I;5.0;PI244;Marta Ossa Ruíz / esq. Min Antonio Varas;11.1
P_OT07;4;516I;6.0;PJ1684;Avenida La Estrella / esq. Lebreles;17.5
P_OT07;4;516I;7.0;PI739;Avenida La Estrella / esq. Océano Atlántico;25.0
P_OT07;4;516I;8.0;PI740;Avenida La Estrella / esq. Laguna Zapallar;28.1
P_OT07;4;516I;9.0;PJ1683;Avenida La Estrella / esq. Avenida Laguna -Sur;33.3
P_OT07;4;516I;10.0;PJ253;Avenida La Estrella / esq. El Abeto;35.7
P_OT07;4;516I;11.0;PJ254;Avenida La Estrella / esq. Avenida La Travesia;38.3
P_OT07;4;516I;12.0;PJ549;Avenida La Travesía / esq. Estados Unidos;40.7
P_OT07;4;516I;13.0;PJ550;Avenida La Travesía / esq. Mar de Drake;41.2
P_OT07;4;516I;14.0;PJ551;Avenida La Travesía / esq. Juan Guzmán C.;41.0
P_OT07;4;516I;15.0;PJ552;Avenida La Travesía / esq. Los Tucanes;40.9
P_OT07;4;516I;16.0;PI748;Av. Teniente Cruz / esq. Claudio Arrau;39.1
P_OT07;4;516I;17.0;PI749;Parada 5 / (M) Barrancas;40.0
P_OT07;4;516I;18.0;PI750;Av. Gral. Oscar Bonilla / esq. Chicago;40.1
P_OT07;4;516I;19.0;PI751;Av. Gral. Oscar Bonilla / esq. Búfalo;40.6
P_OT07;4;516I;20.0;PI752;Av. Gral. Oscar Bonilla / esq. Gral. J. Buendía;40.4
P_OT07;4;516I;21.0;PI753;Parada / Casa de la Cultura Lo Prado;40.4
P_OT07;4;516I;22.0;PI754;Av. Gral. Oscar Bonilla / esq. Ministro Gana;38.4
P_OT07;4;516I;23.0;PJ96;Parada 5 / (M) Pajaritos;21.3
P_OT07;4;516I;24.0;PI1042;Parada 2 / (M) Las Rejas;24.1
P_OT07;4;516I;25.0;PI457;Parada 3 / (M) Ecuador;24.6
P_OT07;4;516I;26.0;PI339;Parada 3 / Concón;24.7
P_OT07;4;516I;27.0;PI401;Parada 4 / (M) San Alberto Hurtado;24.7
P_OT07;4;516I;28.0;PI439;Parada 3 / (M) Universidad de Santiago;24.2
P_OT07;4;516I;29.0;PI440;Parada 3 / San Borja;24.2
P_OT07;4;516I;30.0;PI1814;Parada 6 / (M) Estación Central;27.5
P_OT07;4;516I;31.0;PA335;Parada 3 / (M) Unión Latinoamericana;26.4
P_OT07;4;516I;32.0;PA164;Parada 2 / (M) República;25.6
P_OT07;4;516I;33.0;PA165;Parada 7 / (M) Los Héroes;24.2
P_OT07;4;516I;34.0;PA215;Parada 5 / (M) La Moneda;23.0
P_OT07;4;516I;35.0;PA598;Parada 8 / (M) Universidad de Chile;21.1
P_OT07;4;516I;36.0;PA339;Parada 5 / (M) Universidad de Chile;21.8
P_OT07;4;516I;37.0;PA168;Parada 4 / (M) Santa Lucía;20.1
P_OT07;4;516I;38.0;PA341;Parada 3 / (M) Universidad Católica;19.3
P_OT07;4;516I;39.0;PA342;Parada 7 / Plaza Italia;18.0
P_OT07;4;516I;40.0;PA172;Parada 1 / (M) Parque Bustamante;16.9
P_OT07;4;516I;41.0;PC1044;Parada 3 / (M) Santa Isabel;16.3
P_OT07;4;516I;42.0;PA487;Av. General Bustamante / esq. Malaquías Concha;16.0
P_OT07;4;516I;43.0;PD426;Parada 11 / (M) Irarrázaval;17.8
P_OT07;4;516I;44.0;PD427;Parada 12 / (M) Irarrázaval;23.4
P_OT07;4;516I;45.0;PD643;Parada 1 / Suárez Mujica;23.1
P_OT07;4;516I;46.0;PD644;Parada 1 / Villa Olímpica;23.8
P_OT07;4;516I;47.0;PD589;Parada 1 / Avenida Marathon;22.2
P_OT07;4;516I;48.0;PD115;Parada 1 / (M) Est.Nacional;24.3
P_OT07;4;516I;49.0;PD116;Parada 1 / Los Tres Antonios;24.0
P_OT07;4;516I;50.0;PD590;Parada 1 / Pedagógico;17.0
P_OT07;4;516I;51.0;PD592;Parada 1 / Centro de Salud Salvador Bustos;16.0
P_OT07;4;516I;52.0;PD645;Parada 1 / ADO Chile;15.0
P_OT07;4;516I;53.0;PD535;Parada 5 / (M) Grecia;15.7
P_OT07;4;516I;54.0;PD571;Parada 1 / Los Molineros - Av. Grecia;14.6
P_OT07;4;516I;55.0;PI1272;Ictinos / esq. Calle 37;14.1
P_OT07;4;516I;56.0;PD486;Ictinos / esq. Laura Rodríguez;13.6
P_OT07;4;516I;57.0;PD1366;Dip. Laura Rodríguez / esq. Calle 9-B;13.0
P_OT07;4;516I;58.0;PD1367;Dip. Laura Rodríguez / esq. Andrea López Z.;12.0
P_OT07;4;516I;59.0;PD1365;Dip. Laura Rodríguez / esq. Avenida Tobalaba;11.6
P_OT07;4;516I;60.0;PD394;Avenida Tobalaba / esq. Av. Las Parcelas;11.6
P_OT07;4;516I;61.0;PD1371;Avenida Tobalaba / esq. Avenida Oriental;10.5
P_OT07;4;516I;62.0;PD491;Av. Las Parcelas / esq. Pasaje 445;10.3
P_OT07;4;516I;63.0;PD492;Av. Las Parcelas / esq. Laguna Salada;9.0
P_OT07;4;516I;64.0;PD493;Av. Las Parcelas / esq. Lago Rosselot;7.5
P_OT07;4;516I;65.0;PD494;Av. Las Parcelas / esq. Av. Consistorial;7.3
P_OT07;4;516I;66.0;PD495;Av. Las Parcelas / esq. Amanecer;6.2
P_OT07;4;516I;67.0;PD496;Av. Las Parcelas / esq. El Alto ;5.4
P_OT07;4;516I;68.0;PD497;Av. Las Parcelas / esq. Río Claro;4.2
P_OT07;4;516I;69.0;PD793;Los Baqueanos / esq. Las Perdices;4.3
P_OT07;4;516I;70.0;PD794;Los Baqueanos / esq. Río Lauca;3.6
P_OT07;4;516I;71.0;PD795;Los Baqueanos / esq. Quebrada San Pedro;3.7
P_OT07;4;516I;72.0;PD731;Av. Diagonal Las Torres / esq. Alvaro Casanova;3.1
P_OT07;4;516I;73.0;PD732;Av. Diagonal Las Torres / esq. Avenida Grecia;2.7
P_OT07;4;516I;74.0;PD1439;Av. Diagonal Las Torres / esq. Álvaro Casanova ;2.0
P_OT07;4;516R;1.0;PD1429;Av. Diagonal Las Torres / esq. Álvaro Casanova ;1.6
P_OT07;4;516R;2.0;PD1394;Av. Diagonal Las Torres / esq. Avenida Grecia;2.2
P_OT07;4;516R;3.0;PD734;Av. Diagonal Las Torres / esq.  Quebrada de Taltal;3.2
P_OT07;4;516R;5.0;PD796;Los Baqueanos / esq. Río Lauca;7.5
P_OT07;4;516R;6.0;PD797;Los Baqueanos / esq. Valle Hermoso;9.9
P_OT07;4;516R;7.0;PD798;Los Baqueanos / esq. Río Claro;13.4
P_OT07;4;516R;8.0;PD504;Av. Las Parcelas / esq. Qda. de Camarones;17.2
P_OT07;4;516R;9.0;PD505;Av. Las Parcelas / esq. Quebrada de Suca;21.6
P_OT07;4;516R;10.0;PD506;Av. Las Parcelas / esq. Av. Consistorial;25.5
P_OT07;4;516R;11.0;PD507;Av. Las Parcelas / esq. Lago Cochrane;31.7
P_OT07;4;516R;12.0;PD508;Av. Las Parcelas / esq. Lago Rosselot;36.6
P_OT07;4;516R;13.0;PD509;Av. Las Parcelas / esq. Alborada;38.1
P_OT07;4;516R;14.0;PD510;Av. Las Parcelas / esq. Pasaje 447;35.7
P_OT07;4;516R;15.0;PD511;Avenida Oriental / esq. Andrea López Z.;38.1
P_OT07;4;516R;16.0;PD512;Avenida Oriental / esq. Diego Rojas;39.3
P_OT07;4;516R;17.0;PD513;Avenida Oriental / esq. Calle 19-A;42.0
P_OT07;4;516R;18.0;PD514;Ictinos / esq. Laura Rodríguez;44.0
P_OT07;4;516R;19.0;PD515;Parada 5 / Ictinos - Avenida Grecia;48.6
P_OT07;4;516R;20.0;PD576;Parada 2 / Los Molineros - Av. Grecia;51.5
P_OT07;4;516R;21.0;PD577;Parada 2 / Cruz Almeyda - Avenida Grecia;53.0
P_OT07;4;516R;22.0;PD553;Parada 4 / (M) Grecia;48.0
P_OT07;4;516R;23.0;PD578;Parada 2 / ADO Chile;49.7
P_OT07;4;516R;24.0;PD579;Parada 2 / Centro de Salud Salvador Bustos;51.7
P_OT07;4;516R;25.0;PD559;Parada 2 / Pedagógico;52.3
P_OT07;4;516R;26.0;PD581;Parada 2 / Los Tres Antonios;53.4
P_OT07;4;516R;27.0;PD582;Parada 2 / (M) Est.Nacional;48.5
P_OT07;4;516R;28.0;PD583;Parada 2 / Avenida Marathon;46.1
P_OT07;4;516R;29.0;PD584;Parada 2 / Villa Olímpica;47.1
P_OT07;4;516R;30.0;PD563;Parada 4 / Suárez Mujica;49.5
P_OT07;4;516R;31.0;PD564;Parada 2 / (M) Irarrázaval;49.1
P_OT07;4;516R;32.0;PD209;Parada 7 / (M) Irarrázaval;49.6
P_OT07;4;516R;33.0;PC82;Parada 2 / (M) Santa Isabel;52.2
P_OT07;4;516R;34.0;PC84;Parada 2 / (M) Parque Bustamante;52.3
